MSTI_VAR,COU,TIME_FORMAT,UNIT,POWERCODE,REFERENCEPERIOD,obsTime,obsValue,OBS_STATUS
C_SPAXCV,AUT,P1Y,PC,0,NA,2010,0.48231985807073,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2011,0.76901407058521,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2012,0.64125797291705,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2013,0.70007181214746,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2014,0.83135338073128,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2015,0.72752226608809,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2016,0.92283724595349,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2017,0.75968497823133,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2018,0.80154766440496,d
C_SPAXCV,AUT,P1Y,PC,0,NA,2019,0.78474410108321,p
C_SPAXCV,BEL,P1Y,PC,0,NA,2004,11.12039282107,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2005,8.44846685771356,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2006,10.1620262901382,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2007,10.8485372747045,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2008,11.8036603264028,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2009,7.36662378984429,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2010,8.06081756817374,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2011,8.46540212104874,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2012,8.7302144211238,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2013,8.94200437750762,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2014,8.34619751825552,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2015,8.33775522885036,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2016,8.39290817986609,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2017,7.95763676734645,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2018,7.71447201496586,NA
C_SPAXCV,BEL,P1Y,PC,0,NA,2019,6.99877664535174,p
C_SPAXCV,CAN,P1Y,PC,0,NA,2004,4.30445476906259,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2005,4.13338404970204,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2006,4.28410372040586,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2007,3.74053565374619,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2008,3.60797552484439,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2009,2.824342172102,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2010,3.05328277788865,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2011,3.67504835589942,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2012,2.74914089347079,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2013,3.68161250514192,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2014,3.8169548713623,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2015,3.66345855324433,d
C_SPAXCV,CAN,P1Y,PC,0,NA,2016,3.35940633774569,d
C_SPAXCV,CZE,P1Y,PC,0,NA,2004,0.89200722784553,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2005,0.99770401447695,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2006,0.94974967417608,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2007,2.12765702313282,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2008,1.69768464093637,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2009,0.84336864530901,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2010,1.79385830183635,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2011,1.59731599834759,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2012,2.00037985887578,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2013,1.90634406115599,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2014,1.55722428206104,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2015,1.80200797369348,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2016,1.91426878641613,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2017,1.85354014069306,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2018,1.68907316295176,NA
C_SPAXCV,CZE,P1Y,PC,0,NA,2019,1.63546587376527,p
C_SPAXCV,DNK,P1Y,PC,0,NA,2004,1.94768588984723,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2005,1.93817641649572,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2006,1.87435377807188,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2007,1.66656933454025,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2008,1.61496902042117,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2009,1.87349186868956,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2010,1.88187478186465,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2011,1.28644847173384,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2012,1.02058056409119,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2013,1.27977556745728,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2014,1.2659635782683,NA
C_SPAXCV,DNK,P1Y,PC,0,NA,2015,1.11154791154791,e
C_SPAXCV,DNK,P1Y,PC,0,NA,2016,0.6605658988114,e
C_SPAXCV,DNK,P1Y,PC,0,NA,2017,1.31905560572829,e
C_SPAXCV,DNK,P1Y,PC,0,NA,2018,1.17321183047139,e
C_SPAXCV,DNK,P1Y,PC,0,NA,2019,1.15454139050322,ep
C_SPAXCV,FIN,P1Y,PC,0,NA,2004,1.86989258285662,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2005,1.81820369630455,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2006,1.75020064509516,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2007,1.74914597887222,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2008,1.93354068184771,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2009,1.64611515650749,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2010,1.44216245866192,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2011,2.2158074403105,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2012,1.72493783033462,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2013,1.60773425960165,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2014,1.35804360034717,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2015,1.31240677482908,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2016,1.19329224276751,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2017,1.1777272899801,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2018,1.19254005778829,NA
C_SPAXCV,FIN,P1Y,PC,0,NA,2019,1.18415679869334,p
C_SPAXCV,FRA,P1Y,PC,0,NA,2004,11.5809642666156,NA
C_SPAXCV,FRA,P1Y,PC,0,NA,2005,10.8866408067585,NA
C_SPAXCV,FRA,P1Y,PC,0,NA,2006,12.2256967170372,bde
C_SPAXCV,FRA,P1Y,PC,0,NA,2007,12.6293300587439,de
C_SPAXCV,FRA,P1Y,PC,0,NA,2008,9.65409823253324,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2009,14.8979937653211,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2010,12.7263241679388,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2011,13.8667477017365,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2012,10.2785244219025,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2013,10.3943952555434,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2014,10.4948632669053,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2015,11.3388499832625,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2016,6.29525142892044,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2017,4.95838780728889,d
C_SPAXCV,FRA,P1Y,PC,0,NA,2018,13.8891167399546,d
C_SPAXCV,DEU,P1Y,PC,0,NA,2004,5.43110797809595,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2005,5.19777308536685,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2006,5.24301076130783,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2007,5.13713821617588,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2008,5.22237975432939,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2009,5.21162642298006,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2010,4.96938932058206,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2011,4.80872017496517,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2012,4.89259786423034,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2013,4.80347637664301,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2014,4.84821788395393,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2015,5.18765385608873,s
C_SPAXCV,DEU,P1Y,PC,0,NA,2016,4.99878409852683,NA
C_SPAXCV,DEU,P1Y,PC,0,NA,2017,4.78137007014374,NA
C_SPAXCV,DEU,P1Y,PC,0,NA,2018,4.99937625569577,NA
C_SPAXCV,DEU,P1Y,PC,0,NA,2019,4.79462056003385,p
C_SPAXCV,GRC,P1Y,PC,0,NA,2004,0.54012905096788,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2005,1.5983541699636,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2006,1.98005280140804,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2007,1.995774013226,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2008,1.37829624546613,b
C_SPAXCV,GRC,P1Y,PC,0,NA,2009,1.93287543297592,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2010,1.56884594519303,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2011,2.51703431753835,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2012,2.03587542643337,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2013,1.41278287819426,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2014,2.30582990661389,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2015,1.8271524615051,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2016,1.4729723964333,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2017,1.28056146810102,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2018,1.34247123926023,NA
C_SPAXCV,GRC,P1Y,PC,0,NA,2019,1.04972532542195,p
C_SPAXCV,HUN,P1Y,PC,0,NA,2005,2.31421987615025,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2006,2.4630842921155,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2007,0.06912159256149,e
C_SPAXCV,HUN,P1Y,PC,0,NA,2008,0.06913116933962,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2009,0.01766116017919,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2010,0.71496618629277,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2011,0.06288342259958,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2012,0.10775408238,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2013,0.52229211801215,d
C_SPAXCV,HUN,P1Y,PC,0,NA,2014,2.60724723736669,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2015,1.00705440248908,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2016,0.48528759637805,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2017,0.45603638266664,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2018,2.16153982861602,NA
C_SPAXCV,HUN,P1Y,PC,0,NA,2019,1.89631243356485,p
C_SPAXCV,ISL,P1Y,PC,0,NA,2014,0,b
C_SPAXCV,ISL,P1Y,PC,0,NA,2015,0,NA
C_SPAXCV,ISL,P1Y,PC,0,NA,2016,0,NA
C_SPAXCV,ISL,P1Y,PC,0,NA,2017,0,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2004,1.76393010220903,b
C_SPAXCV,IRL,P1Y,PC,0,NA,2005,1.61335187760779,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2006,1.70335429769392,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2007,1.50989822167543,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2008,1.45098882201204,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2009,1.62848158131177,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2010,1.7458777885548,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2011,1.77935943060498,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2012,1.95374800637959,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2013,2.39745011086475,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2014,2.38029719317556,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2015,2.34958576667119,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2016,2.68316418740442,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2017,2.54294603002841,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2018,2.44220974271908,NA
C_SPAXCV,IRL,P1Y,PC,0,NA,2019,2.7083848627257,p
C_SPAXCV,ITA,P1Y,PC,0,NA,2005,8.33382995575907,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2006,9.66211510927637,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2007,7.38017492342621,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2008,6.74062372044417,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2009,7.40881850196676,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2010,9.39513110588632,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2011,8.37190891398287,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2012,8.7794408101289,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2013,8.77904964251185,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2014,9.1091329976374,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2015,8.76221655192336,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2016,9.28268583805706,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2017,10.6351329531799,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2018,10.492250200474,NA
C_SPAXCV,ITA,P1Y,PC,0,NA,2019,11.4533470488518,p
C_SPAXCV,JPN,P1Y,PC,0,NA,2004,7.08192818885142,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2005,6.95853978779996,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2006,7.1163438971463,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2007,7.27857272341299,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2008,7.41894488689311,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2009,7.47961065024486,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2010,7.12704848001086,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2011,6.7151671357518,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2012,6.55535224153706,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2013,6.48630891766181,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2014,6.17242170783783,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2015,6.47728044903308,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2016,6.31651487008194,bd
C_SPAXCV,JPN,P1Y,PC,0,NA,2017,6.43204680040115,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2018,5.86102007722127,d
C_SPAXCV,JPN,P1Y,PC,0,NA,2019,5.71589449794549,d
C_SPAXCV,KOR,P1Y,PC,0,NA,2004,3.75016406967805,d
C_SPAXCV,KOR,P1Y,PC,0,NA,2005,3.50581052885156,bd
C_SPAXCV,KOR,P1Y,PC,0,NA,2006,3.97289885152698,d
C_SPAXCV,KOR,P1Y,PC,0,NA,2007,3.33354414792687,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2008,4.22977473522426,be
C_SPAXCV,KOR,P1Y,PC,0,NA,2009,2.95622328323732,e
C_SPAXCV,KOR,P1Y,PC,0,NA,2010,2.68898385655848,e
C_SPAXCV,KOR,P1Y,PC,0,NA,2011,2.06789584891984,e
C_SPAXCV,KOR,P1Y,PC,0,NA,2012,2.16378005862073,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2013,2.61825876217524,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2014,2.91353215696574,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2015,3.10450790258563,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2016,3.30605803753191,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2017,3.08964901138257,NA
C_SPAXCV,KOR,P1Y,PC,0,NA,2018,2.61486782671658,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2004,0,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2005,0,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2006,0.36358386183228,b
C_SPAXCV,LUX,P1Y,PC,0,NA,2007,0.34293989226904,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2008,0.4552911587854,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2009,0.12824944567796,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2010,0.30031957670987,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2011,0.33833153313425,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2012,0.25689829893688,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2013,0.19802841306319,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2014,0.06047034590928,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2015,0.02688051610591,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2016,0,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2017,0,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2018,0,NA
C_SPAXCV,LUX,P1Y,PC,0,NA,2019,0,p
C_SPAXCV,MEX,P1Y,PC,0,NA,2004,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2005,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2006,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2007,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2008,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2009,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2010,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2011,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2012,0,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2013,0.12236172364371,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2014,0.18139682486826,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2015,0.18190730097409,e
C_SPAXCV,MEX,P1Y,PC,0,NA,2016,0.159768224411,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2017,0.1814587006774,p
C_SPAXCV,MEX,P1Y,PC,0,NA,2018,0.155116751262,NA
C_SPAXCV,MEX,P1Y,PC,0,NA,2019,0.15228305469248,p
C_SPAXCV,NLD,P1Y,PC,0,NA,2004,3.74225371786686,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2005,2.3015503883999,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2006,2.44227135707383,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2007,2.2837586028958,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2008,2.94485184832455,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2009,4.05282985783015,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2010,2.92741582448096,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2011,3.69639791543624,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2012,2.60248317143511,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2013,3.54287756164873,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2014,3.17241628562278,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2015,2.67012235674467,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2016,2.93325790971612,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2017,2.43343817672836,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2018,2.30687682507238,NA
C_SPAXCV,NLD,P1Y,PC,0,NA,2019,2.32099043258861,p
C_SPAXCV,NZL,P1Y,PC,0,NA,2006,0,b
C_SPAXCV,NZL,P1Y,PC,0,NA,2007,0,b
C_SPAXCV,NZL,P1Y,PC,0,NA,2008,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2009,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2010,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2011,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2012,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2013,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2014,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2015,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2016,0,NA
C_SPAXCV,NZL,P1Y,PC,0,NA,2017,0,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2004,2.16590612777054,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2005,2.27553510207864,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2006,2.14734082447617,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2007,2.56446018386009,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2008,2.45836457410311,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2009,2.4733315410641,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2010,2.80373831775701,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2011,2.7283765113066,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2012,2.53499264500176,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2013,2.2908383185477,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2014,2.23731186438395,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2015,2.43441367185128,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2016,2.35077066941413,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2017,2.23251239351353,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2018,2.24599310565407,NA
C_SPAXCV,NOR,P1Y,PC,0,NA,2019,2.29221790880687,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2004,0.03880618076625,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2005,0.0140178727878,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2006,0.09365558912387,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2007,0.8265829062655,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2008,1.55179794520548,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2012,0.29116729909456,b
C_SPAXCV,POL,P1Y,PC,0,NA,2013,2.49707305991927,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2014,2.20477583122746,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2015,0.99170469875714,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2016,1.7056784960601,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2017,1.21898862277285,NA
C_SPAXCV,POL,P1Y,PC,0,NA,2018,0.52804238373419,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2004,0.10618978731263,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2005,0.11381481321404,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2006,0.10764419230489,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2007,0.13424246049151,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2008,0.14221263240486,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2009,0.38632307491403,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2010,0.39182615670989,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2011,0.32778877548397,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2012,0.33615157380055,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2013,0.30452931651737,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2014,0.5117168818747,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2015,0.5740410738804,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2016,0.56053335598115,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2017,0.58148539246744,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2018,0.65402038505096,NA
C_SPAXCV,PRT,P1Y,PC,0,NA,2019,0.68075693094817,p
C_SPAXCV,SVK,P1Y,PC,0,NA,2006,0.54573185263603,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2007,0.63818856218187,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2008,0.38966924959885,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2009,0.32583032351915,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2010,0.25140687286053,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2011,0.30188441419298,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2012,0.61889359086173,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2013,0.58318955238536,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2014,0.5738081300585,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2015,0.51307967988758,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2016,0.83763969061427,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2017,0.89790555068886,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2018,1.06169965075669,NA
C_SPAXCV,SVK,P1Y,PC,0,NA,2019,0.87265311636554,p
C_SPAXCV,ESP,P1Y,PC,0,NA,2004,4.86294441149611,b
C_SPAXCV,ESP,P1Y,PC,0,NA,2005,4.07289374829122,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2006,3.54991334024506,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2007,3.97052622442455,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2008,2.71566942815532,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2009,2.21338271874522,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2010,3.69284407981895,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2011,4.98969748811783,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2012,4.07093280330887,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2013,5.04914392466462,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2014,4.80360253447664,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2015,4.62916705259834,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2016,5.15737931683354,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2017,4.98261156315877,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2018,6.1229241936554,NA
C_SPAXCV,ESP,P1Y,PC,0,NA,2019,5.75567883562547,p
C_SPAXCV,SWE,P1Y,PC,0,NA,2004,0.68707058088695006,NA
C_SPAXCV,SWE,P1Y,PC,0,NA,2005,1.49253731343284,NA
C_SPAXCV,SWE,P1Y,PC,0,NA,2006,1.08754230005486,NA
C_SPAXCV,SWE,P1Y,PC,0,NA,2007,0.92509626328918,NA
C_SPAXCV,SWE,P1Y,PC,0,NA,2008,0.85660747746944,NA
C_SPAXCV,SWE,P1Y,PC,0,NA,2009,0.79154857791541,d
