COUNTRY,VARIABLE,UNIT,MEASURE,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
ESP,8_T031,PERCENTAGE,SE,P1Y,2018,0.12992078,NA
ESP,8_T036,PERCENTAGE,SE,P1Y,2018,3.2204731,NA
ESP,9_T025,PERCENTAGE,SE,P1Y,2018,0.76418322,NA
ESP,9_T026,PERCENTAGE,SE,P1Y,2018,0.66319263,NA
ESP,10_T101,PERCENTAGE,SE,P1Y,2018,0.66673166,NA
ESP,10_T102,PERCENTAGE,SE,P1Y,2018,0.64959735,NA
ESP,10_T103,PERCENTAGE,SE,P1Y,2018,0.5027343,NA
ESP,11_T096,PERCENTAGE,SE,P1Y,2018,0.38043672,NA
ESP,11_T097,PERCENTAGE,SE,P1Y,2018,1.1589404,NA
ESP,12_T053,PERCENTAGE,SE,P1Y,2018,0.62662786,NA
ESP,12_T054,PERCENTAGE,SE,P1Y,2018,0.95732391,NA
ESP,12_T055,PERCENTAGE,SE,P1Y,2018,1.3368779,NA
ESP,12_T056,PERCENTAGE,SE,P1Y,2018,1.230303,NA
ESP,12_T058,PERCENTAGE,SE,P1Y,2018,0.54852402,NA
ESP,13_T013,PERCENTAGE,SE,P1Y,2013,0.6824742,NA
ESP,13_T013,PERCENTAGE,SE,P1Y,2018,0.57839936,NA
ESP,13_T037,PERCENTAGE,SE,P1Y,2018,3.065084,NA
ESP,13_T038,PERCENTAGE,SE,P1Y,2018,1.4191281,NA
ESP,13_T039,PERCENTAGE,SE,P1Y,2018,0.9599244,NA
ESP,13_T040,PERCENTAGE,SE,P1Y,2018,0.88465863,NA
ESP,14_T042,PERCENTAGE,SE,P1Y,2018,1.0838368,NA
ESP,14_T043,PERCENTAGE,SE,P1Y,2013,0.96793056,NA
ESP,14_T043,PERCENTAGE,SE,P1Y,2018,0.62326866,NA
ESP,14_T044,PERCENTAGE,SE,P1Y,2018,1.5537343,NA
ESP,14_T045,PERCENTAGE,SE,P1Y,2018,0.94926721,NA
ESP,14_T046,PERCENTAGE,SE,P1Y,2018,0.9378196,NA
ESP,15_T014,PERCENTAGE,SE,P1Y,2013,1.0100822,NA
ESP,15_T014,PERCENTAGE,SE,P1Y,2018,0.67711842,NA
ESP,15_T048,PERCENTAGE,SE,P1Y,2018,2.950032,NA
ESP,15_T049,PERCENTAGE,SE,P1Y,2018,0.74605429,NA
ESP,15_T050,PERCENTAGE,SE,P1Y,2018,0.89350653,NA
ESP,15_T051,PERCENTAGE,SE,P1Y,2018,0.89129132,NA
ESP,16_T027,PERCENTAGE,SE,P1Y,2013,0.81337994,NA
ESP,16_T027,PERCENTAGE,SE,P1Y,2018,0.86507219,NA
ESP,16_T028,PERCENTAGE,SE,P1Y,2013,0.41586575,NA
ESP,16_T028,PERCENTAGE,SE,P1Y,2018,0.29981148,NA
ESP,16_T166,PERCENTAGE,SE,P1Y,2018,0.99365824,NA
ESP,16_T167,PERCENTAGE,SE,P1Y,2018,1.0393057,NA
ESP,17_T007,PERCENTAGE,SE,P1Y,2013,2.2074187,NA
ESP,17_T007,PERCENTAGE,SE,P1Y,2018,3.3316998,NA
ESP,17_T008,PERCENTAGE,SE,P1Y,2013,1.4446433,NA
ESP,17_T008,PERCENTAGE,SE,P1Y,2018,0.47028723,NA
ESP,17_T185,PERCENTAGE,SE,P1Y,2018,4.196353,NA
ESP,17_T186,PERCENTAGE,SE,P1Y,2018,4.2011337,NA
ESP,18_T168,PERCENTAGE,SE,P1Y,2013,0.96301275,NA
ESP,18_T168,PERCENTAGE,SE,P1Y,2018,1.119311,NA
ESP,18_T169,PERCENTAGE,SE,P1Y,2013,0.98140365,NA
ESP,18_T169,PERCENTAGE,SE,P1Y,2018,1.1658906,NA
ESP,18_T170,PERCENTAGE,SE,P1Y,2013,1.1681612,NA
ESP,18_T170,PERCENTAGE,SE,P1Y,2018,0.82512283,NA
ESP,18_T171,PERCENTAGE,SE,P1Y,2018,0.55027181,NA
ESP,18_T172,PERCENTAGE,SE,P1Y,2018,1.4006064,NA
ESP,18_T173,PERCENTAGE,SE,P1Y,2018,0.56929708,NA
ESP,19_T174,PERCENTAGE,SE,P1Y,2013,1.169939,NA
ESP,19_T174,PERCENTAGE,SE,P1Y,2018,1.2295735,NA
ESP,19_T175,PERCENTAGE,SE,P1Y,2013,1.1711259,NA
ESP,19_T175,PERCENTAGE,SE,P1Y,2018,0.79399359,NA
ESP,19_T177,PERCENTAGE,SE,P1Y,2018,0.98277509,NA
ESP,19_T179,PERCENTAGE,SE,P1Y,2013,1.2307653,NA
ESP,19_T179,PERCENTAGE,SE,P1Y,2018,1.2406664,NA
ESP,19_T187,PERCENTAGE,SE,P1Y,2018,2.6211476,NA
ESP,19_T188,PERCENTAGE,SE,P1Y,2013,1.0435743,NA
ESP,19_T188,PERCENTAGE,SE,P1Y,2018,1.1020877,NA
ESP,20_T016,PERCENTAGE,SE,P1Y,2018,1.1678729,NA
ESP,20_T176,PERCENTAGE,SE,P1Y,2018,1.2691418,NA
ESP,20_T180,PERCENTAGE,SE,P1Y,2013,3.5015528,NA
ESP,20_T180,PERCENTAGE,SE,P1Y,2018,2.6994038,NA
ESP,20_T189,PERCENTAGE,SE,P1Y,2018,0.74562192,NA
ESP,1_T001,YEARS,SE,P1Y,2018,0.18983465,NA
ESP,1_T002,YEARS,SE,P1Y,2018,0.25425041,NA
ESP,2_T005,YEARS,SE,P1Y,2018,0.71657258,NA
ESP,2_T006,YEARS,SE,P1Y,2018,0.52548039,NA
SWE,1_T000,PERCENTAGE,VAL,P1Y,2013,66.5,NA
SWE,1_T000,PERCENTAGE,VAL,P1Y,2018,65.800003,NA
SWE,1_T029,PERCENTAGE,VAL,P1Y,2013,37.900002,NA
SWE,1_T029,PERCENTAGE,VAL,P1Y,2018,36,NA
SWE,2_T004,PERCENTAGE,VAL,P1Y,2013,54.900002,NA
SWE,2_T004,PERCENTAGE,VAL,P1Y,2018,68.699997,NA
SWE,2_T030,PERCENTAGE,VAL,P1Y,2013,12.9,NA
SWE,2_T030,PERCENTAGE,VAL,P1Y,2018,24.4,NA
SWE,3_T022,PERCENTAGE,VAL,P1Y,2018,6.0999999,NA
SWE,3_T023,PERCENTAGE,VAL,P1Y,2018,11.4,NA
SWE,3_T024,PERCENTAGE,VAL,P1Y,2013,81.099998,NA
SWE,3_T024,PERCENTAGE,VAL,P1Y,2018,82.099998,NA
SWE,3_T078,PERCENTAGE,VAL,P1Y,2018,24.700001,NA
SWE,3_T079,PERCENTAGE,VAL,P1Y,2018,48.900002,NA
SWE,4_T072,PERCENTAGE,VAL,P1Y,2018,33.900002,NA
SWE,4_T073,PERCENTAGE,VAL,P1Y,2018,23.6,NA
SWE,5_T032,PERCENTAGE,VAL,P1Y,2018,84.5,NA
SWE,5_T033,PERCENTAGE,VAL,P1Y,2018,69.599998,NA
SWE,5_T034,PERCENTAGE,VAL,P1Y,2018,16.799999,NA
SWE,6_T035,PERCENTAGE,VAL,P1Y,2018,5.5999999,NA
SWE,6_T092,PERCENTAGE,VAL,P1Y,2018,21.9,NA
SWE,6_T094,PERCENTAGE,VAL,P1Y,2018,33.799999,NA
SWE,7_T012,PERCENTAGE,VAL,P1Y,2018,95.400002,NA
SWE,7_T105,PERCENTAGE,VAL,P1Y,2018,46.799999,NA
SWE,7_T106,PERCENTAGE,VAL,P1Y,2018,46.599998,NA
SWE,7_T107,PERCENTAGE,VAL,P1Y,2018,72.5,NA
SWE,8_T031,PERCENTAGE,VAL,P1Y,2018,100,NA
SWE,8_T036,PERCENTAGE,VAL,P1Y,2018,18.700001,NA
SWE,9_T025,PERCENTAGE,VAL,P1Y,2018,74,NA
SWE,9_T026,PERCENTAGE,VAL,P1Y,2018,75.900002,NA
SWE,10_T101,PERCENTAGE,VAL,P1Y,2018,59.099998,NA
SWE,10_T102,PERCENTAGE,VAL,P1Y,2018,93.5,NA
SWE,10_T103,PERCENTAGE,VAL,P1Y,2018,86.800003,NA
SWE,11_T096,PERCENTAGE,VAL,P1Y,2018,97.900002,NA
SWE,11_T097,PERCENTAGE,VAL,P1Y,2018,26,NA
SWE,12_T053,PERCENTAGE,VAL,P1Y,2018,7.5999999,NA
SWE,12_T054,PERCENTAGE,VAL,P1Y,2018,27.5,NA
SWE,12_T055,PERCENTAGE,VAL,P1Y,2018,70.400002,NA
SWE,12_T056,PERCENTAGE,VAL,P1Y,2018,55.200001,NA
SWE,12_T058,PERCENTAGE,VAL,P1Y,2018,81.400002,NA
SWE,13_T013,PERCENTAGE,VAL,P1Y,2013,25.5,NA
SWE,13_T013,PERCENTAGE,VAL,P1Y,2018,22.200001,NA
SWE,13_T037,PERCENTAGE,VAL,P1Y,2018,10.3,NA
SWE,13_T038,PERCENTAGE,VAL,P1Y,2018,63.299999,NA
SWE,13_T039,PERCENTAGE,VAL,P1Y,2018,36.700001,NA
SWE,13_T040,PERCENTAGE,VAL,P1Y,2018,37,NA
SWE,14_T042,PERCENTAGE,VAL,P1Y,2018,67.599998,NA
SWE,14_T043,PERCENTAGE,VAL,P1Y,2013,11.3,NA
SWE,14_T043,PERCENTAGE,VAL,P1Y,2018,14.8,NA
SWE,14_T044,PERCENTAGE,VAL,P1Y,2018,41,NA
SWE,14_T045,PERCENTAGE,VAL,P1Y,2018,40.599998,NA
SWE,14_T046,PERCENTAGE,VAL,P1Y,2018,31.799999,NA
SWE,15_T014,PERCENTAGE,VAL,P1Y,2013,19.799999,NA
SWE,15_T014,PERCENTAGE,VAL,P1Y,2018,18,NA
SWE,15_T048,PERCENTAGE,VAL,P1Y,2018,30.4,NA
SWE,15_T049,PERCENTAGE,VAL,P1Y,2018,39.900002,NA
SWE,15_T050,PERCENTAGE,VAL,P1Y,2018,73,NA
SWE,15_T051,PERCENTAGE,VAL,P1Y,2018,61.299999,NA
SWE,16_T027,PERCENTAGE,VAL,P1Y,2013,5,NA
SWE,16_T027,PERCENTAGE,VAL,P1Y,2018,10.7,NA
SWE,16_T028,PERCENTAGE,VAL,P1Y,2013,85.400002,NA
SWE,16_T028,PERCENTAGE,VAL,P1Y,2018,90.300003,NA
SWE,16_T166,PERCENTAGE,VAL,P1Y,2018,34.799999,NA
SWE,16_T167,PERCENTAGE,VAL,P1Y,2018,67.099998,NA
SWE,17_T007,PERCENTAGE,VAL,P1Y,2013,9.5,NA
SWE,17_T007,PERCENTAGE,VAL,P1Y,2018,16.799999,NA
SWE,17_T008,PERCENTAGE,VAL,P1Y,2013,90.800003,NA
SWE,17_T008,PERCENTAGE,VAL,P1Y,2018,93.400002,NA
SWE,17_T185,PERCENTAGE,VAL,P1Y,2018,49.5,NA
SWE,17_T186,PERCENTAGE,VAL,P1Y,2018,69.599998,NA
SWE,18_T168,PERCENTAGE,VAL,P1Y,2013,89.099998,NA
SWE,18_T168,PERCENTAGE,VAL,P1Y,2018,87.599998,NA
SWE,18_T169,PERCENTAGE,VAL,P1Y,2013,9.1000004,NA
SWE,18_T169,PERCENTAGE,VAL,P1Y,2018,9.6999998,NA
SWE,18_T170,PERCENTAGE,VAL,P1Y,2013,21.5,NA
SWE,18_T170,PERCENTAGE,VAL,P1Y,2018,18,NA
SWE,18_T171,PERCENTAGE,VAL,P1Y,2018,17.1,NA
SWE,18_T172,PERCENTAGE,VAL,P1Y,2018,64.800003,NA
SWE,18_T173,PERCENTAGE,VAL,P1Y,2018,25.299999,NA
SWE,19_T174,PERCENTAGE,VAL,P1Y,2013,74,NA
SWE,19_T174,PERCENTAGE,VAL,P1Y,2018,79.900002,NA
SWE,19_T175,PERCENTAGE,VAL,P1Y,2013,15.2,NA
SWE,19_T175,PERCENTAGE,VAL,P1Y,2018,43.700001,NA
SWE,19_T177,PERCENTAGE,VAL,P1Y,2018,97.300003,NA
SWE,19_T179,PERCENTAGE,VAL,P1Y,2013,73.400002,NA
SWE,19_T179,PERCENTAGE,VAL,P1Y,2018,79,NA
SWE,19_T187,PERCENTAGE,VAL,P1Y,2018,29.799999,NA
SWE,19_T188,PERCENTAGE,VAL,P1Y,2013,37.400002,NA
SWE,19_T188,PERCENTAGE,VAL,P1Y,2018,42.299999,NA
SWE,20_T016,PERCENTAGE,VAL,P1Y,2018,63.900002,NA
SWE,20_T176,PERCENTAGE,VAL,P1Y,2018,31.799999,NA
SWE,20_T180,PERCENTAGE,VAL,P1Y,2013,3.5999999,NA
SWE,20_T180,PERCENTAGE,VAL,P1Y,2018,4.6999998,NA
SWE,20_T189,PERCENTAGE,VAL,P1Y,2018,13.8,NA
SWE,1_T001,YEARS,VAL,P1Y,2018,45.700001,NA
SWE,1_T002,YEARS,VAL,P1Y,2018,15.7,NA
SWE,2_T005,YEARS,VAL,P1Y,2018,52,NA
SWE,2_T006,YEARS,VAL,P1Y,2018,8.6000004,NA
SWE,1_T000,PERCENTAGE,SE,P1Y,2013,0.79568005,NA
SWE,1_T000,PERCENTAGE,SE,P1Y,2018,1.1684698,NA
SWE,1_T029,PERCENTAGE,SE,P1Y,2013,1.1211748,NA
SWE,1_T029,PERCENTAGE,SE,P1Y,2018,0.85954309,NA
SWE,2_T004,PERCENTAGE,SE,P1Y,2013,4.923151,NA
SWE,2_T004,PERCENTAGE,SE,P1Y,2018,5.0045085,NA
SWE,2_T030,PERCENTAGE,SE,P1Y,2013,2.9699829,NA
SWE,2_T030,PERCENTAGE,SE,P1Y,2018,9.3481922,NA
SWE,3_T022,PERCENTAGE,SE,P1Y,2018,0.14240855,NA
SWE,3_T023,PERCENTAGE,SE,P1Y,2018,0.37263209,NA
SWE,3_T024,PERCENTAGE,SE,P1Y,2013,0.40035862,NA
SWE,3_T024,PERCENTAGE,SE,P1Y,2018,0.44542861,NA
SWE,3_T078,PERCENTAGE,SE,P1Y,2018,1.0559216,NA
SWE,3_T079,PERCENTAGE,SE,P1Y,2018,1.4056653,NA
SWE,4_T072,PERCENTAGE,SE,P1Y,2018,1.213586,NA
SWE,4_T073,PERCENTAGE,SE,P1Y,2018,1.0444232,NA
SWE,5_T032,PERCENTAGE,SE,P1Y,2018,0.77995199,NA
SWE,5_T033,PERCENTAGE,SE,P1Y,2018,1.0096285,NA
SWE,5_T034,PERCENTAGE,SE,P1Y,2018,1.8394258000000001,NA
SWE,6_T035,PERCENTAGE,SE,P1Y,2018,1.8202986,NA
SWE,6_T092,PERCENTAGE,SE,P1Y,2018,9.4939003,NA
SWE,6_T094,PERCENTAGE,SE,P1Y,2018,5.8764772,NA
SWE,7_T012,PERCENTAGE,SE,P1Y,2018,0.56523913,NA
SWE,7_T105,PERCENTAGE,SE,P1Y,2018,1.2964346,NA
SWE,7_T106,PERCENTAGE,SE,P1Y,2018,1.3171064,NA
SWE,7_T107,PERCENTAGE,SE,P1Y,2018,1.2951871,NA
SWE,8_T031,PERCENTAGE,SE,P1Y,2018,0,NA
SWE,8_T036,PERCENTAGE,SE,P1Y,2018,4.1005187,NA
SWE,9_T025,PERCENTAGE,SE,P1Y,2018,1.2167563,NA
SWE,9_T026,PERCENTAGE,SE,P1Y,2018,1.11064,NA
SWE,10_T101,PERCENTAGE,SE,P1Y,2018,1.1876435,NA
SWE,10_T102,PERCENTAGE,SE,P1Y,2018,0.56410354,NA
SWE,10_T103,PERCENTAGE,SE,P1Y,2018,0.71127504,NA
SWE,11_T096,PERCENTAGE,SE,P1Y,2018,0.35447672,NA
SWE,11_T097,PERCENTAGE,SE,P1Y,2018,9.240262,NA
SWE,12_T053,PERCENTAGE,SE,P1Y,2018,0.64119166,NA
SWE,12_T054,PERCENTAGE,SE,P1Y,2018,1.3221967,NA
SWE,12_T055,PERCENTAGE,SE,P1Y,2018,1.0081272,NA
SWE,12_T056,PERCENTAGE,SE,P1Y,2018,1.2015107,NA
SWE,12_T058,PERCENTAGE,SE,P1Y,2018,0.80970365,NA
SWE,13_T013,PERCENTAGE,SE,P1Y,2013,0.83533728,NA
SWE,13_T013,PERCENTAGE,SE,P1Y,2018,1.0878422,NA
SWE,13_T037,PERCENTAGE,SE,P1Y,2018,2.9499114,NA
SWE,13_T038,PERCENTAGE,SE,P1Y,2018,1.4260592,NA
SWE,13_T039,PERCENTAGE,SE,P1Y,2018,0.91340935,NA
SWE,13_T040,PERCENTAGE,SE,P1Y,2018,1.1462104,NA
SWE,14_T042,PERCENTAGE,SE,P1Y,2018,1.046003,NA
SWE,14_T043,PERCENTAGE,SE,P1Y,2013,0.85330063,NA
SWE,14_T043,PERCENTAGE,SE,P1Y,2018,0.68947768,NA
SWE,14_T044,PERCENTAGE,SE,P1Y,2018,1.0682375,NA
SWE,14_T045,PERCENTAGE,SE,P1Y,2018,1.0252846,NA
SWE,14_T046,PERCENTAGE,SE,P1Y,2018,1.1534867,NA
SWE,15_T014,PERCENTAGE,SE,P1Y,2013,0.96394503,NA
SWE,15_T014,PERCENTAGE,SE,P1Y,2018,0.84953564,NA
SWE,15_T048,PERCENTAGE,SE,P1Y,2018,9.2976055,NA
SWE,15_T049,PERCENTAGE,SE,P1Y,2018,1.063972,NA
SWE,15_T050,PERCENTAGE,SE,P1Y,2018,0.94820392,NA
SWE,15_T051,PERCENTAGE,SE,P1Y,2018,1.3189206,NA
SWE,16_T027,PERCENTAGE,SE,P1Y,2013,0.46638882,NA
SWE,16_T027,PERCENTAGE,SE,P1Y,2018,0.73990041,NA
SWE,16_T028,PERCENTAGE,SE,P1Y,2013,0.86350644,NA
SWE,16_T028,PERCENTAGE,SE,P1Y,2018,0.99702579,NA
SWE,16_T166,PERCENTAGE,SE,P1Y,2018,1.1494272,NA
SWE,16_T167,PERCENTAGE,SE,P1Y,2018,1.1711817,NA
SWE,17_T007,PERCENTAGE,SE,P1Y,2013,2.6540003,NA
SWE,17_T007,PERCENTAGE,SE,P1Y,2018,3.7068279,NA
SWE,17_T008,PERCENTAGE,SE,P1Y,2013,2.5655892,NA
SWE,17_T008,PERCENTAGE,SE,P1Y,2018,2.2772367,NA
SWE,17_T185,PERCENTAGE,SE,P1Y,2018,7.7905803,NA
SWE,17_T186,PERCENTAGE,SE,P1Y,2018,5.7308421,NA
SWE,18_T168,PERCENTAGE,SE,P1Y,2013,0.65931553,NA
SWE,18_T168,PERCENTAGE,SE,P1Y,2018,0.68546903,NA
SWE,18_T169,PERCENTAGE,SE,P1Y,2013,0.56392086,NA
SWE,18_T169,PERCENTAGE,SE,P1Y,2018,0.57822436,NA
SWE,18_T170,PERCENTAGE,SE,P1Y,2013,0.97119081,NA
SWE,18_T170,PERCENTAGE,SE,P1Y,2018,0.78927726,NA
SWE,18_T171,PERCENTAGE,SE,P1Y,2018,0.94038647,NA
SWE,18_T172,PERCENTAGE,SE,P1Y,2018,1.088671,NA
SWE,18_T173,PERCENTAGE,SE,P1Y,2018,1.2017363,NA
SWE,19_T174,PERCENTAGE,SE,P1Y,2013,1.3916247,NA
SWE,19_T174,PERCENTAGE,SE,P1Y,2018,1.160876,NA
SWE,19_T175,PERCENTAGE,SE,P1Y,2013,0.80747747,NA
SWE,19_T175,PERCENTAGE,SE,P1Y,2018,0.96831727,NA
SWE,19_T177,PERCENTAGE,SE,P1Y,2018,0.36787051,NA
SWE,19_T179,PERCENTAGE,SE,P1Y,2013,1.3076549,NA
SWE,19_T179,PERCENTAGE,SE,P1Y,2018,1.0535258,NA
SWE,19_T187,PERCENTAGE,SE,P1Y,2018,4.5709143,NA
SWE,19_T188,PERCENTAGE,SE,P1Y,2013,1.5379865,NA
SWE,19_T188,PERCENTAGE,SE,P1Y,2018,1.0326489,NA
SWE,20_T016,PERCENTAGE,SE,P1Y,2018,1.4812946,NA
SWE,20_T176,PERCENTAGE,SE,P1Y,2018,1.0297303,NA
SWE,20_T180,PERCENTAGE,SE,P1Y,2013,1.524057,NA
SWE,20_T180,PERCENTAGE,SE,P1Y,2018,0.072874144,NA
SWE,20_T189,PERCENTAGE,SE,P1Y,2018,0.71795458,NA
SWE,1_T001,YEARS,SE,P1Y,2018,0.19175962,NA
SWE,1_T002,YEARS,SE,P1Y,2018,0.21343252,NA
SWE,2_T005,YEARS,SE,P1Y,2018,1.6823087,NA
SWE,2_T006,YEARS,SE,P1Y,2018,0.83704937,NA
TUR,1_T000,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,1_T000,PERCENTAGE,VAL,P1Y,2018,55.799999,NA
TUR,1_T029,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,1_T029,PERCENTAGE,VAL,P1Y,2018,6.3000002,NA
TUR,2_T004,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,2_T004,PERCENTAGE,VAL,P1Y,2018,7.1999998,NA
TUR,2_T030,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,2_T030,PERCENTAGE,VAL,P1Y,2018,7.1999998,NA
TUR,3_T022,PERCENTAGE,VAL,P1Y,2018,8.6000004,NA
TUR,3_T023,PERCENTAGE,VAL,P1Y,2018,18,NA
TUR,3_T024,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,3_T024,PERCENTAGE,VAL,P1Y,2018,72.5,NA
TUR,3_T078,PERCENTAGE,VAL,P1Y,2018,21.9,NA
TUR,3_T079,PERCENTAGE,VAL,P1Y,2018,54.700001,NA
TUR,4_T072,PERCENTAGE,VAL,P1Y,2018,29.5,NA
TUR,4_T073,PERCENTAGE,VAL,P1Y,2018,15.1,NA
TUR,5_T032,PERCENTAGE,VAL,P1Y,2018,76.400002,NA
TUR,5_T033,PERCENTAGE,VAL,P1Y,2018,75.800003,NA
TUR,5_T034,PERCENTAGE,VAL,P1Y,2018,15,NA
TUR,6_T035,PERCENTAGE,VAL,P1Y,2018,32.299999,NA
TUR,6_T092,PERCENTAGE,VAL,P1Y,2018,15.2,NA
TUR,6_T094,PERCENTAGE,VAL,P1Y,2018,21.5,NA
TUR,7_T012,PERCENTAGE,VAL,P1Y,2018,93.599998,NA
TUR,7_T105,PERCENTAGE,VAL,P1Y,2018,21.5,NA
TUR,7_T106,PERCENTAGE,VAL,P1Y,2018,43.099998,NA
TUR,7_T107,PERCENTAGE,VAL,P1Y,2018,71.800003,NA
TUR,8_T031,PERCENTAGE,VAL,P1Y,2018,96.300003,NA
TUR,8_T036,PERCENTAGE,VAL,P1Y,2018,22.700001,NA
TUR,9_T025,PERCENTAGE,VAL,P1Y,2018,88.699997,NA
TUR,9_T026,PERCENTAGE,VAL,P1Y,2018,87.900002,NA
TUR,10_T101,PERCENTAGE,VAL,P1Y,2018,64.699997,NA
TUR,10_T102,PERCENTAGE,VAL,P1Y,2018,97.800003,NA
TUR,10_T103,PERCENTAGE,VAL,P1Y,2018,98.300003,NA
TUR,11_T096,PERCENTAGE,VAL,P1Y,2018,93.400002,NA
TUR,11_T097,PERCENTAGE,VAL,P1Y,2018,13.3,NA
TUR,12_T053,PERCENTAGE,VAL,P1Y,2018,6.1999998,NA
TUR,12_T054,PERCENTAGE,VAL,P1Y,2018,32.599998,NA
TUR,12_T055,PERCENTAGE,VAL,P1Y,2018,91.699997,NA
TUR,12_T056,PERCENTAGE,VAL,P1Y,2018,87.599998,NA
TUR,12_T058,PERCENTAGE,VAL,P1Y,2018,90.300003,NA
TUR,13_T013,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,13_T013,PERCENTAGE,VAL,P1Y,2018,7.5,NA
TUR,13_T037,PERCENTAGE,VAL,P1Y,2018,22,NA
TUR,13_T038,PERCENTAGE,VAL,P1Y,2018,66.599998,NA
TUR,13_T039,PERCENTAGE,VAL,P1Y,2018,74.400002,NA
TUR,13_T040,PERCENTAGE,VAL,P1Y,2018,71.300003,NA
TUR,14_T042,PERCENTAGE,VAL,P1Y,2018,54.900002,NA
TUR,14_T043,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,14_T043,PERCENTAGE,VAL,P1Y,2018,22.200001,NA
TUR,14_T044,PERCENTAGE,VAL,P1Y,2018,18.299999,NA
TUR,14_T045,PERCENTAGE,VAL,P1Y,2018,32.700001,NA
TUR,14_T046,PERCENTAGE,VAL,P1Y,2018,39.400002,NA
TUR,15_T014,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,15_T014,PERCENTAGE,VAL,P1Y,2018,16,NA
TUR,15_T048,PERCENTAGE,VAL,P1Y,2018,36.799999,NA
TUR,15_T049,PERCENTAGE,VAL,P1Y,2018,11.1,NA
TUR,15_T050,PERCENTAGE,VAL,P1Y,2018,66,NA
TUR,15_T051,PERCENTAGE,VAL,P1Y,2018,64.5,NA
TUR,16_T027,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,16_T027,PERCENTAGE,VAL,P1Y,2018,26,NA
TUR,16_T028,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,16_T028,PERCENTAGE,VAL,P1Y,2018,89.199997,NA
TUR,16_T166,PERCENTAGE,VAL,P1Y,2018,32.099998,NA
TUR,16_T167,PERCENTAGE,VAL,P1Y,2018,56.799999,NA
TUR,17_T007,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,17_T007,PERCENTAGE,VAL,P1Y,2018,34.099998,NA
TUR,17_T008,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,17_T008,PERCENTAGE,VAL,P1Y,2018,83.300003,NA
TUR,17_T185,PERCENTAGE,VAL,P1Y,2018,51.900002,NA
TUR,17_T186,PERCENTAGE,VAL,P1Y,2018,33.700001,NA
TUR,18_T168,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,18_T168,PERCENTAGE,VAL,P1Y,2018,89.099998,NA
TUR,18_T169,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,18_T169,PERCENTAGE,VAL,P1Y,2018,4.9000001,NA
TUR,18_T170,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,18_T170,PERCENTAGE,VAL,P1Y,2018,36.900002,NA
TUR,18_T171,PERCENTAGE,VAL,P1Y,2018,6.6999998,NA
TUR,18_T172,PERCENTAGE,VAL,P1Y,2018,35.099998,NA
TUR,18_T173,PERCENTAGE,VAL,P1Y,2018,9.3999996,NA
TUR,19_T174,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,19_T174,PERCENTAGE,VAL,P1Y,2018,76.300003,NA
TUR,19_T175,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,19_T175,PERCENTAGE,VAL,P1Y,2018,28.6,NA
TUR,19_T177,PERCENTAGE,VAL,P1Y,2018,74.400002,NA
TUR,19_T179,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,19_T179,PERCENTAGE,VAL,P1Y,2018,78.5,NA
TUR,19_T187,PERCENTAGE,VAL,P1Y,2018,4.3000002,NA
TUR,19_T188,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,19_T188,PERCENTAGE,VAL,P1Y,2018,22.5,NA
TUR,20_T016,PERCENTAGE,VAL,P1Y,2018,63.299999,NA
TUR,20_T176,PERCENTAGE,VAL,P1Y,2018,47.200001,NA
TUR,20_T180,PERCENTAGE,VAL,P1Y,2013,NA,a
TUR,20_T180,PERCENTAGE,VAL,P1Y,2018,2.4000001,NA
TUR,20_T189,PERCENTAGE,VAL,P1Y,2018,12.9,NA
TUR,1_T001,YEARS,VAL,P1Y,2018,35.5,NA
TUR,1_T002,YEARS,VAL,P1Y,2018,10.9,NA
TUR,2_T005,YEARS,VAL,P1Y,2018,43.099998,NA
TUR,2_T006,YEARS,VAL,P1Y,2018,6.6999998,NA
TUR,1_T000,PERCENTAGE,SE,P1Y,2013,NA,a
TUR,1_T000,PERCENTAGE,SE,P1Y,2018,0.99625635,NA
TUR,1_T029,PERCENTAGE,SE,P1Y,2013,NA,a
TUR,1_T029,PERCENTAGE,SE,P1Y,2018,0.38904831,NA
TUR,2_T004,PERCENTAGE,SE,P1Y,2013,NA,a
TUR,2_T004,PERCENTAGE,SE,P1Y,2018,1.2428935,NA
TUR,2_T030,PERCENTAGE,SE,P1Y,2013,NA,a
