COU,SEX,IND,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
PRT,TOTAL,FAM11C,P1Y,PC,0,2015,0.5
ISR,TOTAL,FAM19D,P1Y,PC,0,2004,25.3
ISR,TOTAL,FAM19D,P1Y,PC,0,2005,24.7
ISR,TOTAL,FAM19D,P1Y,PC,0,2006,23.5
ISR,TOTAL,FAM19D,P1Y,PC,0,2007,23.5
ISR,TOTAL,FAM19D,P1Y,PC,0,2008,22.9
ISR,TOTAL,FAM19D,P1Y,PC,0,2009,24.2
ISR,TOTAL,FAM19D,P1Y,PC,0,2010,22.4
ISR,TOTAL,FAM19D,P1Y,PC,0,2011,21.5
ISR,TOTAL,FAM19D,P1Y,PC,0,2012,17.7
ISR,TOTAL,FAM19D,P1Y,PC,0,2013,17.9
ISR,TOTAL,FAM19D,P1Y,PC,0,2014,15.4
ISR,TOTAL,FAM19D,P1Y,PC,0,2015,15.1
ISR,TOTAL,FAM19D,P1Y,PC,0,2016,16.4
ISR,TOTAL,FAM19D,P1Y,PC,0,2017,16.5
ISR,TOTAL,FAM19D,P1Y,PC,0,2018,14.7
MLT,TOTAL,FAM9A,P1Y,PC,0,2014,49.5
MLT,TOTAL,FAM9A,P1Y,PC,0,2015,49.9
MLT,TOTAL,FAM9A,P1Y,PC,0,2016,50.4
MLT,TOTAL,FAM9A,P1Y,PC,0,2017,52.8
MLT,TOTAL,FAM9A,P1Y,PC,0,2018,55.3
EST,TOTAL,FAM1,P1Y,CHLD,0,2004,1.5
EST,TOTAL,FAM1,P1Y,CHLD,0,2005,1.5
EST,TOTAL,FAM1,P1Y,CHLD,0,2006,1.6
EST,TOTAL,FAM1,P1Y,CHLD,0,2007,1.7
EST,TOTAL,FAM1,P1Y,CHLD,0,2008,1.7
EST,TOTAL,FAM1,P1Y,CHLD,0,2009,1.7
EST,TOTAL,FAM1,P1Y,CHLD,0,2010,1.7
EST,TOTAL,FAM1,P1Y,CHLD,0,2011,1.6
EST,TOTAL,FAM1,P1Y,CHLD,0,2012,1.6
EST,TOTAL,FAM1,P1Y,CHLD,0,2013,1.5
EST,TOTAL,FAM1,P1Y,CHLD,0,2014,1.5
EST,TOTAL,FAM1,P1Y,CHLD,0,2015,1.6
EST,TOTAL,FAM1,P1Y,CHLD,0,2016,1.6
EST,TOTAL,FAM1,P1Y,CHLD,0,2017,1.6
EST,TOTAL,FAM1,P1Y,CHLD,0,2018,1.7
NLD,TOTAL,FAM13,P1Y,PC,0,2017,59.3
CHL,TOTAL,FAM11D,P1Y,PC,0,2005,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2007,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2009,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2010,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2011,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2012,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2013,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2014,0
CHL,TOTAL,FAM11D,P1Y,PC,0,2015,0
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,11.7
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,10.7
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,10.9
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,11.1
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,10.9
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,8.4
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,8.4
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,8.9
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,8.3
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,8.2
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,7.3
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,7.6
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,6.8
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,6.8
ISR,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,5.2
LTU,TOTAL,FAM5A,P1Y,PC,0,2005,75.2
LTU,TOTAL,FAM5A,P1Y,PC,0,2006,76.7
LTU,TOTAL,FAM5A,P1Y,PC,0,2007,77.1
LTU,TOTAL,FAM5A,P1Y,PC,0,2008,77
LTU,TOTAL,FAM5A,P1Y,PC,0,2009,76.1
LTU,TOTAL,FAM5A,P1Y,PC,0,2010,75.3
LTU,TOTAL,FAM5A,P1Y,PC,0,2011,74.9
LTU,TOTAL,FAM5A,P1Y,PC,0,2012,76.7
LTU,TOTAL,FAM5A,P1Y,PC,0,2013,72.7
LTU,TOTAL,FAM5A,P1Y,PC,0,2014,76.3
LTU,TOTAL,FAM5A,P1Y,PC,0,2015,75.3
LTU,TOTAL,FAM5A,P1Y,PC,0,2016,75.4
LTU,TOTAL,FAM5A,P1Y,PC,0,2017,73.6
LTU,TOTAL,FAM5A,P1Y,PC,0,2018,72
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2004,4
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2005,4.1
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2006,3.7
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2007,3.8
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2008,3.7
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2009,3.7
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2010,3.8
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2011,3.7
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2012,3.6
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2013,3.8
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2014,3.6
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2015,3.5
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2016,3.4
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2017,3.5
CAN,TOTAL,FAM16B,P1Y,DEATH_1000BIRTH,0,2018,3.5
CYP,TOTAL,FAM1,P1Y,CHLD,0,2004,1.5
CYP,TOTAL,FAM1,P1Y,CHLD,0,2005,1.5
CYP,TOTAL,FAM1,P1Y,CHLD,0,2006,1.5
CYP,TOTAL,FAM1,P1Y,CHLD,0,2007,1.4
CYP,TOTAL,FAM1,P1Y,CHLD,0,2008,1.5
CYP,TOTAL,FAM1,P1Y,CHLD,0,2009,1.5
CYP,TOTAL,FAM1,P1Y,CHLD,0,2010,1.4
CYP,TOTAL,FAM1,P1Y,CHLD,0,2011,1.4
CYP,TOTAL,FAM1,P1Y,CHLD,0,2012,1.4
CYP,TOTAL,FAM1,P1Y,CHLD,0,2013,1.3
CYP,TOTAL,FAM1,P1Y,CHLD,0,2014,1.3
CYP,TOTAL,FAM1,P1Y,CHLD,0,2015,1.3
CYP,TOTAL,FAM1,P1Y,CHLD,0,2016,1.4
CYP,TOTAL,FAM1,P1Y,CHLD,0,2017,1.3
CYP,TOTAL,FAM1,P1Y,CHLD,0,2018,1.3
GBR,TOTAL,FAM10A,P1Y,PC,0,2004,22.8
GBR,TOTAL,FAM10A,P1Y,PC,0,2005,24.4
GBR,TOTAL,FAM10A,P1Y,PC,0,2006,25.1
GBR,TOTAL,FAM10A,P1Y,PC,0,2007,23.8
GBR,TOTAL,FAM10A,P1Y,PC,0,2008,24.3
GBR,TOTAL,FAM10A,P1Y,PC,0,2009,22.7
GBR,TOTAL,FAM10A,P1Y,PC,0,2010,22.6
GBR,TOTAL,FAM10A,P1Y,PC,0,2011,22.8
GBR,TOTAL,FAM10A,P1Y,PC,0,2012,24.5
GBR,TOTAL,FAM10A,P1Y,PC,0,2013,24.9
GBR,TOTAL,FAM10A,P1Y,PC,0,2014,25.7
GBR,TOTAL,FAM10A,P1Y,PC,0,2015,24.4
GBR,TOTAL,FAM10A,P1Y,PC,0,2016,26.1
GBR,TOTAL,FAM10A,P1Y,PC,0,2017,27
GBR,TOTAL,FAM10A,P1Y,PC,0,2018,28.7
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,12.5
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,12.2
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,11.7
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,12.3
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,11.8
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,10.3
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,9.9
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,10.2
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,10.2
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,10
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,9.8
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,10
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,9.8
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,9.3
GBR,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,9.1
NZL,TOTAL,FAM4B,P1Y,_1000,0,2004,2.6
NZL,TOTAL,FAM4B,P1Y,_1000,0,2005,2.4
NZL,TOTAL,FAM4B,P1Y,_1000,0,2006,2.4
NZL,TOTAL,FAM4B,P1Y,_1000,0,2007,2.3
NZL,TOTAL,FAM4B,P1Y,_1000,0,2008,2.3
NZL,TOTAL,FAM4B,P1Y,_1000,0,2009,2
NZL,TOTAL,FAM4B,P1Y,_1000,0,2010,2
NZL,TOTAL,FAM4B,P1Y,_1000,0,2011,1.9
NZL,TOTAL,FAM4B,P1Y,_1000,0,2012,2
NZL,TOTAL,FAM4B,P1Y,_1000,0,2013,1.9
NZL,TOTAL,FAM4B,P1Y,_1000,0,2014,1.8
NZL,TOTAL,FAM4B,P1Y,_1000,0,2015,1.9
NZL,TOTAL,FAM4B,P1Y,_1000,0,2016,1.7
CZE,TOTAL,FAM19B,P1Y,PC,0,2004,5.7
CZE,TOTAL,FAM19B,P1Y,PC,0,2005,5.3
CZE,TOTAL,FAM19B,P1Y,PC,0,2006,4.5
CZE,TOTAL,FAM19B,P1Y,PC,0,2007,2.9
CZE,TOTAL,FAM19B,P1Y,PC,0,2008,2.7
CZE,TOTAL,FAM19B,P1Y,PC,0,2009,3.5
CZE,TOTAL,FAM19B,P1Y,PC,0,2010,3.8
CZE,TOTAL,FAM19B,P1Y,PC,0,2011,3.7
CZE,TOTAL,FAM19B,P1Y,PC,0,2012,4
CZE,TOTAL,FAM19B,P1Y,PC,0,2013,3.2
CZE,TOTAL,FAM19B,P1Y,PC,0,2014,3.2
CZE,TOTAL,FAM19B,P1Y,PC,0,2015,3
CZE,TOTAL,FAM19B,P1Y,PC,0,2016,2.1
CZE,TOTAL,FAM19B,P1Y,PC,0,2017,2
CZE,TOTAL,FAM19B,P1Y,PC,0,2018,2.4
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2004,21
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2005,20.8
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2006,19.1
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2007,17.6
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2008,16.4
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2009,13.9
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2010,12.2
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2011,11.5
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2012,11
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2013,10.1
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2014,7.4
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2015,7.3
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2016,9.3
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2017,8.6
CYP,TOTAL,FAM6A,P1Y,PC_PNT,0,2018,9.1
PRT,TOTAL,FAM1,P1Y,CHLD,0,2004,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2005,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2006,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2007,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2008,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2009,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2010,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2011,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2012,1.3
PRT,TOTAL,FAM1,P1Y,CHLD,0,2013,1.2
PRT,TOTAL,FAM1,P1Y,CHLD,0,2014,1.2
PRT,TOTAL,FAM1,P1Y,CHLD,0,2015,1.3
PRT,TOTAL,FAM1,P1Y,CHLD,0,2016,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2017,1.4
PRT,TOTAL,FAM1,P1Y,CHLD,0,2018,1.4
HRV,TOTAL,FAM3,P1Y,PC,0,2004,10.4
HRV,TOTAL,FAM3,P1Y,PC,0,2005,10.5
HRV,TOTAL,FAM3,P1Y,PC,0,2006,11
HRV,TOTAL,FAM3,P1Y,PC,0,2007,11.5
HRV,TOTAL,FAM3,P1Y,PC,0,2008,12
HRV,TOTAL,FAM3,P1Y,PC,0,2009,12.9
HRV,TOTAL,FAM3,P1Y,PC,0,2010,13.3
HRV,TOTAL,FAM3,P1Y,PC,0,2011,14
HRV,TOTAL,FAM3,P1Y,PC,0,2012,15.4
HRV,TOTAL,FAM3,P1Y,PC,0,2013,16.1
HRV,TOTAL,FAM3,P1Y,PC,0,2014,17.4
HRV,TOTAL,FAM3,P1Y,PC,0,2015,18.1
HRV,TOTAL,FAM3,P1Y,PC,0,2016,18.9
HRV,TOTAL,FAM3,P1Y,PC,0,2017,19.9
HRV,TOTAL,FAM3,P1Y,PC,0,2018,20.7
BGR,TOTAL,FAM20,P1Y,CHLD,0,2004,41.1
BGR,TOTAL,FAM20,P1Y,CHLD,0,2005,39.3
BGR,TOTAL,FAM20,P1Y,CHLD,0,2006,41.2
BGR,TOTAL,FAM20,P1Y,CHLD,0,2007,42.1
BGR,TOTAL,FAM20,P1Y,CHLD,0,2008,44.2
BGR,TOTAL,FAM20,P1Y,CHLD,0,2009,47.5
BGR,TOTAL,FAM20,P1Y,CHLD,0,2010,42
BGR,TOTAL,FAM20,P1Y,CHLD,0,2011,41.7
BGR,TOTAL,FAM20,P1Y,CHLD,0,2012,42.5
BGR,TOTAL,FAM20,P1Y,CHLD,0,2013,42
BGR,TOTAL,FAM20,P1Y,CHLD,0,2014,41.3
BGR,TOTAL,FAM20,P1Y,CHLD,0,2015,39.4
BGR,TOTAL,FAM20,P1Y,CHLD,0,2016,38.2
BGR,TOTAL,FAM20,P1Y,CHLD,0,2017,38.2
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2004,4.6
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2005,4.4
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2006,4
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2007,3.9
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2008,3.8
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2009,3.8
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2010,3.7
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2011,3.5
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2012,3.6
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2013,3.1
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2014,3.1
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2015,3.1
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2016,3.1
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2017,3.1
ISR,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2018,3
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2004,34.9
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2005,33.5
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2006,32.6
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2007,32.1
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2008,31.2
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2009,31.8
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2010,32.1
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2011,31.7
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2012,32.3
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2013,30.8
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2014,31.7
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2015,30.7
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2016,30
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2017,29.4
KOR,TOTAL,FAM6B,P1Y,PC_PNT,0,2018,28.3
AUS,TOTAL,FAM9B,P1Y,PC,0,2004,29.8
AUS,TOTAL,FAM9B,P1Y,PC,0,2005,29.5
AUS,TOTAL,FAM9B,P1Y,PC,0,2006,30.3
AUS,TOTAL,FAM9B,P1Y,PC,0,2007,30.4
AUS,TOTAL,FAM9B,P1Y,PC,0,2008,30
AUS,TOTAL,FAM9B,P1Y,PC,0,2009,29.2
AUS,TOTAL,FAM9B,P1Y,PC,0,2010,29.2
AUS,TOTAL,FAM9B,P1Y,PC,0,2011,27.8
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2004,3.2
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2005,2.9
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2006,3.1
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2007,2.7
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2008,2.4
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2009,2.3
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2010,2.3
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2011,1.8
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2012,1.5
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2013,1.6
LTU,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2014,1.4
BGR,TOTAL,FAM8C,P1Y,PC,0,2004,61.9
BGR,TOTAL,FAM8C,P1Y,PC,0,2005,58.4
BGR,TOTAL,FAM8C,P1Y,PC,0,2006,58.6
BGR,TOTAL,FAM8C,P1Y,PC,0,2007,66.1
BGR,TOTAL,FAM8C,P1Y,PC,0,2008,68.3
BGR,TOTAL,FAM8C,P1Y,PC,0,2009,59.4
BGR,TOTAL,FAM8C,P1Y,PC,0,2010,56.1
BGR,TOTAL,FAM8C,P1Y,PC,0,2011,57.8
BGR,TOTAL,FAM8C,P1Y,PC,0,2012,55.3
BGR,TOTAL,FAM8C,P1Y,PC,0,2013,60.4
BGR,TOTAL,FAM8C,P1Y,PC,0,2014,64.5
IRL,TOTAL,FAM10B,P1Y,PC,0,2006,27.4
IRL,TOTAL,FAM10B,P1Y,PC,0,2007,26.7
IRL,TOTAL,FAM10B,P1Y,PC,0,2008,28
IRL,TOTAL,FAM10B,P1Y,PC,0,2009,26.7
IRL,TOTAL,FAM10B,P1Y,PC,0,2010,24.4
IRL,TOTAL,FAM10B,P1Y,PC,0,2011,25.2
IRL,TOTAL,FAM10B,P1Y,PC,0,2012,24.2
IRL,TOTAL,FAM10B,P1Y,PC,0,2013,24.4
IRL,TOTAL,FAM10B,P1Y,PC,0,2014,22.9
IRL,TOTAL,FAM10B,P1Y,PC,0,2015,22.4
IRL,TOTAL,FAM10B,P1Y,PC,0,2016,23.9
IRL,TOTAL,FAM10B,P1Y,PC,0,2017,28.3
IRL,TOTAL,FAM10B,P1Y,PC,0,2018,26.6
LUX,TOTAL,FAM19B,P1Y,PC,0,2004,3.2
LUX,TOTAL,FAM19B,P1Y,PC,0,2005,2.2
LUX,TOTAL,FAM19B,P1Y,PC,0,2006,4.1
LUX,TOTAL,FAM19B,P1Y,PC,0,2007,2.9
LUX,TOTAL,FAM19B,P1Y,PC,0,2008,2.1
LUX,TOTAL,FAM19B,P1Y,PC,0,2009,2.7
LUX,TOTAL,FAM19B,P1Y,PC,0,2010,6.3
LUX,TOTAL,FAM19B,P1Y,PC,0,2011,2.3
LUX,TOTAL,FAM19B,P1Y,PC,0,2012,2.9
LUX,TOTAL,FAM19B,P1Y,PC,0,2013,3.5
LUX,TOTAL,FAM19B,P1Y,PC,0,2014,2.4
LUX,TOTAL,FAM19B,P1Y,PC,0,2017,2.9
LUX,TOTAL,FAM19B,P1Y,PC,0,2018,1.5
MEX,TOTAL,FAM11D,P1Y,PC,0,2005,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2007,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2009,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2010,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2011,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2012,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2013,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2014,0
MEX,TOTAL,FAM11D,P1Y,PC,0,2015,0
USA,TOTAL,FAM20,P1Y,CHLD,0,2004,40.5
USA,TOTAL,FAM20,P1Y,CHLD,0,2005,39.7
USA,TOTAL,FAM20,P1Y,CHLD,0,2006,41.1
USA,TOTAL,FAM20,P1Y,CHLD,0,2007,41.5
USA,TOTAL,FAM20,P1Y,CHLD,0,2008,40.2
USA,TOTAL,FAM20,P1Y,CHLD,0,2009,37.9
USA,TOTAL,FAM20,P1Y,CHLD,0,2010,34.2
USA,TOTAL,FAM20,P1Y,CHLD,0,2011,31.3
USA,TOTAL,FAM20,P1Y,CHLD,0,2012,29.4
USA,TOTAL,FAM20,P1Y,CHLD,0,2013,26.5
USA,TOTAL,FAM20,P1Y,CHLD,0,2014,24.2
USA,TOTAL,FAM20,P1Y,CHLD,0,2015,22.3
USA,TOTAL,FAM20,P1Y,CHLD,0,2016,20.3
USA,TOTAL,FAM20,P1Y,CHLD,0,2017,18.8
POL,TOTAL,FAM12A,P1Y,WEEK,0,2004,16
POL,TOTAL,FAM12A,P1Y,WEEK,0,2005,16
POL,TOTAL,FAM12A,P1Y,WEEK,0,2006,16
POL,TOTAL,FAM12A,P1Y,WEEK,0,2007,18
POL,TOTAL,FAM12A,P1Y,WEEK,0,2008,18
POL,TOTAL,FAM12A,P1Y,WEEK,0,2009,20
POL,TOTAL,FAM12A,P1Y,WEEK,0,2010,22
POL,TOTAL,FAM12A,P1Y,WEEK,0,2011,22
POL,TOTAL,FAM12A,P1Y,WEEK,0,2012,24
POL,TOTAL,FAM12A,P1Y,WEEK,0,2013,52
POL,TOTAL,FAM12A,P1Y,WEEK,0,2014,52
POL,TOTAL,FAM12A,P1Y,WEEK,0,2015,52
POL,TOTAL,FAM12A,P1Y,WEEK,0,2016,52
POL,TOTAL,FAM12A,P1Y,WEEK,0,2017,52
POL,TOTAL,FAM12A,P1Y,WEEK,0,2018,52
CYP,TOTAL,FAM5A,P1Y,PC,0,2005,90.4
CYP,TOTAL,FAM5A,P1Y,PC,0,2006,91.7
CYP,TOTAL,FAM5A,P1Y,PC,0,2007,90.3
CYP,TOTAL,FAM5A,P1Y,PC,0,2008,85.2
CYP,TOTAL,FAM5A,P1Y,PC,0,2009,86.8
CYP,TOTAL,FAM5A,P1Y,PC,0,2010,86.7
CYP,TOTAL,FAM5A,P1Y,PC,0,2011,89.2
CYP,TOTAL,FAM5A,P1Y,PC,0,2012,89.3
CYP,TOTAL,FAM5A,P1Y,PC,0,2013,89.6
CYP,TOTAL,FAM5A,P1Y,PC,0,2014,87.9
CYP,TOTAL,FAM5A,P1Y,PC,0,2015,85
CYP,TOTAL,FAM5A,P1Y,PC,0,2016,86.9
CYP,TOTAL,FAM5A,P1Y,PC,0,2017,87.7
CYP,TOTAL,FAM5A,P1Y,PC,0,2018,86.3
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2004,4.1
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2005,3.9
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2006,3.8
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2007,3.9
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2008,3.5
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2009,3.5
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2010,3.4
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2011,3.6
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2012,3.3
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2013,3.3
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2014,3.2
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2015,3.3
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2016,3.4
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2017,3.3
DEU,TOTAL,FAM16A,P1Y,DEATH_1000BIRTH,0,2018,3.2
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2004,2.3
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2005,2.1
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2006,1.7
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2007,2.1
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2008,1.8
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2009,1.4
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2010,1.4
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2011,0.9
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2012,1.4
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2013,0.9
EST,TOTAL,FAM16C,P1Y,DEATH_1000BIRTH,0,2014,0.5
CAN,TOTAL,FAM8C,P1Y,PC,0,2004,68.9
CAN,TOTAL,FAM8C,P1Y,PC,0,2005,69.4
CAN,TOTAL,FAM8C,P1Y,PC,0,2006,70.4
CAN,TOTAL,FAM8C,P1Y,PC,0,2007,71.5
CAN,TOTAL,FAM8C,P1Y,PC,0,2008,71.4
CAN,TOTAL,FAM8C,P1Y,PC,0,2009,69.5
CAN,TOTAL,FAM8C,P1Y,PC,0,2010,69.7
CAN,TOTAL,FAM8C,P1Y,PC,0,2011,68.2
CAN,TOTAL,FAM8C,P1Y,PC,0,2012,67.7
CAN,TOTAL,FAM8C,P1Y,PC,0,2013,68.5
CAN,TOTAL,FAM8C,P1Y,PC,0,2014,69.3
