LOCATION,VAR,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
ISL,BB-P100-M2M,P1Y,NA,0,2018-Q4,13.227
ISL,BB-P100-M2M,P1Y,NA,0,2019,15.091
ISL,BB-P100-M2M,P1Y,NA,0,2019-Q2,16.305
ISL,BB-P100-M2M,P1Y,NA,0,2019-Q4,15.091
IRL,BB-M2M,P1Y,NA,0,2013,390439
IRL,BB-M2M,P1Y,NA,0,2013-Q4,390439
IRL,BB-M2M,P1Y,NA,0,2014,457493
IRL,BB-M2M,P1Y,NA,0,2014-Q4,457493
IRL,BB-M2M,P1Y,NA,0,2015,554070
IRL,BB-M2M,P1Y,NA,0,2015-Q2,503647
IRL,BB-M2M,P1Y,NA,0,2015-Q4,554070
IRL,BB-M2M,P1Y,NA,0,2016,670389
IRL,BB-M2M,P1Y,NA,0,2016-Q2,606683
IRL,BB-M2M,P1Y,NA,0,2016-Q4,670389
IRL,BB-M2M,P1Y,NA,0,2017,828780
IRL,BB-M2M,P1Y,NA,0,2017-Q2,746803
IRL,BB-M2M,P1Y,NA,0,2017-Q4,828780
IRL,BB-M2M,P1Y,NA,0,2018,1012434
IRL,BB-M2M,P1Y,NA,0,2018-Q2,930806
IRL,BB-M2M,P1Y,NA,0,2018-Q4,1012434
IRL,BB-M2M,P1Y,NA,0,2019,1206513
IRL,BB-M2M,P1Y,NA,0,2019-Q2,1112082
IRL,BB-M2M,P1Y,NA,0,2019-Q4,1206513
IRL,BB-P100-M2M,P1Y,NA,0,2013,8.451
IRL,BB-P100-M2M,P1Y,NA,0,2013-Q4,8.451
IRL,BB-P100-M2M,P1Y,NA,0,2014,9.833
IRL,BB-P100-M2M,P1Y,NA,0,2014-Q4,9.833
IRL,BB-P100-M2M,P1Y,NA,0,2015,11.799
IRL,BB-P100-M2M,P1Y,NA,0,2015-Q2,10.825
IRL,BB-P100-M2M,P1Y,NA,0,2015-Q4,11.799
IRL,BB-P100-M2M,P1Y,NA,0,2016,14.116
IRL,BB-P100-M2M,P1Y,NA,0,2016-Q2,12.92
IRL,BB-P100-M2M,P1Y,NA,0,2016-Q4,14.116
IRL,BB-P100-M2M,P1Y,NA,0,2017,17.258
IRL,BB-P100-M2M,P1Y,NA,0,2017-Q2,15.725
IRL,BB-P100-M2M,P1Y,NA,0,2017-Q4,17.258
IRL,BB-P100-M2M,P1Y,NA,0,2018,20.829
IRL,BB-P100-M2M,P1Y,NA,0,2018-Q2,19.383
IRL,BB-P100-M2M,P1Y,NA,0,2018-Q4,20.829
IRL,BB-P100-M2M,P1Y,NA,0,2019,24.487
IRL,BB-P100-M2M,P1Y,NA,0,2019-Q2,22.879
IRL,BB-P100-M2M,P1Y,NA,0,2019-Q4,24.487
ITA,BB-M2M,P1Y,NA,0,2010,4230000
ITA,BB-M2M,P1Y,NA,0,2010-Q2,3032000
ITA,BB-M2M,P1Y,NA,0,2010-Q4,4230000
ITA,BB-M2M,P1Y,NA,0,2011,4799940
ITA,BB-M2M,P1Y,NA,0,2011-Q2,4470000
ITA,BB-M2M,P1Y,NA,0,2011-Q4,4799940
ITA,BB-M2M,P1Y,NA,0,2012,5073447
ITA,BB-M2M,P1Y,NA,0,2012-Q2,4705469
ITA,BB-M2M,P1Y,NA,0,2012-Q4,5073447
ITA,BB-M2M,P1Y,NA,0,2013,5966327
ITA,BB-M2M,P1Y,NA,0,2013-Q2,5336635
ITA,BB-M2M,P1Y,NA,0,2013-Q4,5966327
ITA,BB-M2M,P1Y,NA,0,2014,7604698
ITA,BB-M2M,P1Y,NA,0,2014-Q2,6850072
ITA,BB-M2M,P1Y,NA,0,2014-Q4,7604698
ITA,BB-M2M,P1Y,NA,0,2015,9195891
ITA,BB-M2M,P1Y,NA,0,2015-Q2,8432380
ITA,BB-M2M,P1Y,NA,0,2015-Q4,9195891
ITA,BB-M2M,P1Y,NA,0,2016,12227086
ITA,BB-M2M,P1Y,NA,0,2016-Q2,10769241
ITA,BB-M2M,P1Y,NA,0,2016-Q4,12227086
ITA,BB-M2M,P1Y,NA,0,2017,16293879
ITA,BB-M2M,P1Y,NA,0,2017-Q2,14370673
ITA,BB-M2M,P1Y,NA,0,2017-Q4,16293879
ITA,BB-M2M,P1Y,NA,0,2018,21049776
ITA,BB-M2M,P1Y,NA,0,2018-Q2,18485964
ITA,BB-M2M,P1Y,NA,0,2018-Q4,21049776
ITA,BB-M2M,P1Y,NA,0,2019,24254348
ITA,BB-M2M,P1Y,NA,0,2019-Q2,22790827
ITA,BB-M2M,P1Y,NA,0,2019-Q4,24254348
ITA,BB-P100-M2M,P1Y,NA,0,2010,7.07
ITA,BB-P100-M2M,P1Y,NA,0,2010-Q2,5.089
ITA,BB-P100-M2M,P1Y,NA,0,2010-Q4,7.07
ITA,BB-P100-M2M,P1Y,NA,0,2011,7.992
ITA,BB-P100-M2M,P1Y,NA,0,2011-Q2,7.471
ITA,BB-P100-M2M,P1Y,NA,0,2011-Q4,7.992
ITA,BB-P100-M2M,P1Y,NA,0,2012,8.408
ITA,BB-P100-M2M,P1Y,NA,0,2012-Q2,7.835
ITA,BB-P100-M2M,P1Y,NA,0,2012-Q4,8.408
ITA,BB-P100-M2M,P1Y,NA,0,2013,9.838
ITA,BB-P100-M2M,P1Y,NA,0,2013-Q2,8.844
ITA,BB-P100-M2M,P1Y,NA,0,2013-Q4,9.838
ITA,BB-P100-M2M,P1Y,NA,0,2014,12.51
ITA,BB-P100-M2M,P1Y,NA,0,2014-Q2,11.295
ITA,BB-P100-M2M,P1Y,NA,0,2014-Q4,12.51
ITA,BB-P100-M2M,P1Y,NA,0,2015,15.142
ITA,BB-P100-M2M,P1Y,NA,0,2015-Q2,13.872
ITA,BB-P100-M2M,P1Y,NA,0,2015-Q4,15.142
ITA,BB-P100-M2M,P1Y,NA,0,2016,20.168
ITA,BB-P100-M2M,P1Y,NA,0,2016-Q2,17.733
ITA,BB-P100-M2M,P1Y,NA,0,2016-Q4,20.168
ITA,BB-P100-M2M,P1Y,NA,0,2017,26.916
ITA,BB-P100-M2M,P1Y,NA,0,2017-Q2,23.703
ITA,BB-P100-M2M,P1Y,NA,0,2017-Q4,26.916
ITA,BB-P100-M2M,P1Y,NA,0,2018,34.817
ITA,BB-P100-M2M,P1Y,NA,0,2018-Q2,30.537
ITA,BB-P100-M2M,P1Y,NA,0,2018-Q4,34.817
ITA,BB-P100-M2M,P1Y,NA,0,2019,40.173
ITA,BB-P100-M2M,P1Y,NA,0,2019-Q2,37.697
ITA,BB-P100-M2M,P1Y,NA,0,2019-Q4,40.173
JPN,BB-M2M,P1Y,NA,0,2013,9488951
JPN,BB-M2M,P1Y,NA,0,2013-Q4,9488951
JPN,BB-M2M,P1Y,NA,0,2014,11211557
JPN,BB-M2M,P1Y,NA,0,2014-Q2,10149785
JPN,BB-M2M,P1Y,NA,0,2014-Q4,11211557
JPN,BB-M2M,P1Y,NA,0,2015,12606160
JPN,BB-M2M,P1Y,NA,0,2015-Q2,11954540
JPN,BB-M2M,P1Y,NA,0,2015-Q4,12606160
JPN,BB-M2M,P1Y,NA,0,2016,15301481
JPN,BB-M2M,P1Y,NA,0,2016-Q2,13398973
JPN,BB-M2M,P1Y,NA,0,2016-Q4,15301481
JPN,BB-M2M,P1Y,NA,0,2017,18011078
JPN,BB-M2M,P1Y,NA,0,2017-Q2,16590905
JPN,BB-M2M,P1Y,NA,0,2017-Q4,18011078
JPN,BB-M2M,P1Y,NA,0,2018,21671796
JPN,BB-M2M,P1Y,NA,0,2018-Q2,19736397
JPN,BB-M2M,P1Y,NA,0,2018-Q4,21671796
JPN,BB-M2M,P1Y,NA,0,2019,27386231
JPN,BB-M2M,P1Y,NA,0,2019-Q2,24786130
JPN,BB-M2M,P1Y,NA,0,2019-Q4,27386231
JPN,BB-P100-M2M,P1Y,NA,0,2013,7.452
JPN,BB-P100-M2M,P1Y,NA,0,2013-Q4,7.452
JPN,BB-P100-M2M,P1Y,NA,0,2014,8.81
JPN,BB-P100-M2M,P1Y,NA,0,2014-Q2,7.971
JPN,BB-P100-M2M,P1Y,NA,0,2014-Q4,8.81
JPN,BB-P100-M2M,P1Y,NA,0,2015,9.918
JPN,BB-P100-M2M,P1Y,NA,0,2015-Q2,9.394
JPN,BB-P100-M2M,P1Y,NA,0,2015-Q4,9.918
JPN,BB-P100-M2M,P1Y,NA,0,2016,12.055
JPN,BB-P100-M2M,P1Y,NA,0,2016-Q2,10.541
JPN,BB-P100-M2M,P1Y,NA,0,2016-Q4,12.055
JPN,BB-P100-M2M,P1Y,NA,0,2017,14.215
JPN,BB-P100-M2M,P1Y,NA,0,2017-Q2,13.071
JPN,BB-P100-M2M,P1Y,NA,0,2017-Q4,14.215
JPN,BB-P100-M2M,P1Y,NA,0,2018,17.14
JPN,BB-P100-M2M,P1Y,NA,0,2018-Q2,15.577
JPN,BB-P100-M2M,P1Y,NA,0,2018-Q4,17.14
JPN,BB-P100-M2M,P1Y,NA,0,2019,21.711
JPN,BB-P100-M2M,P1Y,NA,0,2019-Q2,19.603
JPN,BB-P100-M2M,P1Y,NA,0,2019-Q4,21.711
KOR,BB-M2M,P1Y,NA,0,2011,1458350
KOR,BB-M2M,P1Y,NA,0,2011-Q4,1458350
KOR,BB-M2M,P1Y,NA,0,2012,1870401
KOR,BB-M2M,P1Y,NA,0,2012-Q4,1870401
KOR,BB-M2M,P1Y,NA,0,2013,2380552
KOR,BB-M2M,P1Y,NA,0,2013-Q2,2135023
KOR,BB-M2M,P1Y,NA,0,2013-Q4,2380552
KOR,BB-M2M,P1Y,NA,0,2014,2889184
KOR,BB-M2M,P1Y,NA,0,2014-Q2,2638110
KOR,BB-M2M,P1Y,NA,0,2014-Q4,2889184
KOR,BB-M2M,P1Y,NA,0,2015,3717842
KOR,BB-M2M,P1Y,NA,0,2015-Q2,3326999
KOR,BB-M2M,P1Y,NA,0,2015-Q4,3717842
KOR,BB-M2M,P1Y,NA,0,2016,4838864
KOR,BB-M2M,P1Y,NA,0,2016-Q2,4265070
KOR,BB-M2M,P1Y,NA,0,2016-Q4,4838864
KOR,BB-M2M,P1Y,NA,0,2017,5853153
KOR,BB-M2M,P1Y,NA,0,2017-Q2,5401255
KOR,BB-M2M,P1Y,NA,0,2017-Q4,5853153
KOR,BB-M2M,P1Y,NA,0,2018,7845800
KOR,BB-M2M,P1Y,NA,0,2018-Q2,6734052
KOR,BB-M2M,P1Y,NA,0,2018-Q4,7845800
KOR,BB-M2M,P1Y,NA,0,2019,9636095
KOR,BB-M2M,P1Y,NA,0,2019-Q2,8226882
KOR,BB-M2M,P1Y,NA,0,2019-Q4,9636095
KOR,BB-P100-M2M,P1Y,NA,0,2011,2.92
KOR,BB-P100-M2M,P1Y,NA,0,2011-Q4,2.92
KOR,BB-P100-M2M,P1Y,NA,0,2012,3.726
KOR,BB-P100-M2M,P1Y,NA,0,2012-Q4,3.726
KOR,BB-P100-M2M,P1Y,NA,0,2013,4.721
KOR,BB-P100-M2M,P1Y,NA,0,2013-Q2,4.253
KOR,BB-P100-M2M,P1Y,NA,0,2013-Q4,4.721
KOR,BB-P100-M2M,P1Y,NA,0,2014,5.693
KOR,BB-P100-M2M,P1Y,NA,0,2014-Q2,5.231
KOR,BB-P100-M2M,P1Y,NA,0,2014-Q4,5.693
KOR,BB-P100-M2M,P1Y,NA,0,2015,7.288
KOR,BB-P100-M2M,P1Y,NA,0,2015-Q2,6.556
KOR,BB-P100-M2M,P1Y,NA,0,2015-Q4,7.288
KOR,BB-P100-M2M,P1Y,NA,0,2016,9.448
KOR,BB-P100-M2M,P1Y,NA,0,2016-Q2,8.36
KOR,BB-P100-M2M,P1Y,NA,0,2016-Q4,9.448
KOR,BB-P100-M2M,P1Y,NA,0,2017,11.396
KOR,BB-P100-M2M,P1Y,NA,0,2017-Q2,10.546
KOR,BB-P100-M2M,P1Y,NA,0,2017-Q4,11.396
KOR,BB-P100-M2M,P1Y,NA,0,2018,15.203
KOR,BB-P100-M2M,P1Y,NA,0,2018-Q2,13.111
KOR,BB-P100-M2M,P1Y,NA,0,2018-Q4,15.203
KOR,BB-P100-M2M,P1Y,NA,0,2019,18.59
KOR,BB-P100-M2M,P1Y,NA,0,2019-Q2,15.941
KOR,BB-P100-M2M,P1Y,NA,0,2019-Q4,18.59
LUX,BB-M2M,P1Y,NA,0,2011,16500
LUX,BB-M2M,P1Y,NA,0,2011-Q4,16500
LUX,BB-M2M,P1Y,NA,0,2012,25000
LUX,BB-M2M,P1Y,NA,0,2012-Q4,25000
LUX,BB-M2M,P1Y,NA,0,2013,39500
LUX,BB-M2M,P1Y,NA,0,2013-Q4,39500
LUX,BB-M2M,P1Y,NA,0,2014,42300
LUX,BB-M2M,P1Y,NA,0,2014-Q4,42300
LUX,BB-M2M,P1Y,NA,0,2015,59000
LUX,BB-M2M,P1Y,NA,0,2015-Q2,48000
LUX,BB-M2M,P1Y,NA,0,2015-Q4,59000
LUX,BB-M2M,P1Y,NA,0,2016,89400
LUX,BB-M2M,P1Y,NA,0,2016-Q2,60000
LUX,BB-M2M,P1Y,NA,0,2016-Q4,89400
LUX,BB-M2M,P1Y,NA,0,2017,91900
LUX,BB-M2M,P1Y,NA,0,2017-Q2,100000
LUX,BB-M2M,P1Y,NA,0,2017-Q4,91900
LUX,BB-M2M,P1Y,NA,0,2018,102400
LUX,BB-M2M,P1Y,NA,0,2018-Q2,99200
LUX,BB-M2M,P1Y,NA,0,2018-Q4,102400
LUX,BB-M2M,P1Y,NA,0,2019,84900
LUX,BB-M2M,P1Y,NA,0,2019-Q2,84100
LUX,BB-M2M,P1Y,NA,0,2019-Q4,84900
LUX,BB-P100-M2M,P1Y,NA,0,2011,3.177
LUX,BB-P100-M2M,P1Y,NA,0,2011-Q4,3.177
LUX,BB-P100-M2M,P1Y,NA,0,2012,4.704
LUX,BB-P100-M2M,P1Y,NA,0,2012-Q4,4.704
LUX,BB-P100-M2M,P1Y,NA,0,2013,7.244
LUX,BB-P100-M2M,P1Y,NA,0,2013-Q4,7.244
LUX,BB-P100-M2M,P1Y,NA,0,2014,7.577
LUX,BB-P100-M2M,P1Y,NA,0,2014-Q4,7.577
LUX,BB-P100-M2M,P1Y,NA,0,2015,10.362
LUX,BB-P100-M2M,P1Y,NA,0,2015-Q2,8.598
LUX,BB-P100-M2M,P1Y,NA,0,2015-Q4,10.362
LUX,BB-P100-M2M,P1Y,NA,0,2016,15.306
LUX,BB-P100-M2M,P1Y,NA,0,2016-Q2,10.537
LUX,BB-P100-M2M,P1Y,NA,0,2016-Q4,15.306
LUX,BB-P100-M2M,P1Y,NA,0,2017,15.394
LUX,BB-P100-M2M,P1Y,NA,0,2017-Q2,17.12
LUX,BB-P100-M2M,P1Y,NA,0,2017-Q4,15.394
LUX,BB-P100-M2M,P1Y,NA,0,2018,16.82
LUX,BB-P100-M2M,P1Y,NA,0,2018-Q2,16.616
LUX,BB-P100-M2M,P1Y,NA,0,2018-Q4,16.82
LUX,BB-P100-M2M,P1Y,NA,0,2019,13.66
LUX,BB-P100-M2M,P1Y,NA,0,2019-Q2,13.814
LUX,BB-P100-M2M,P1Y,NA,0,2019-Q4,13.66
MEX,BB-M2M,P1Y,NA,0,2015,1673979
MEX,BB-M2M,P1Y,NA,0,2015-Q4,1673979
MEX,BB-M2M,P1Y,NA,0,2016,1802978
MEX,BB-M2M,P1Y,NA,0,2016-Q2,1790696
MEX,BB-M2M,P1Y,NA,0,2016-Q4,1802978
MEX,BB-M2M,P1Y,NA,0,2017,2029855
MEX,BB-M2M,P1Y,NA,0,2017-Q2,1931558
MEX,BB-M2M,P1Y,NA,0,2017-Q4,2029855
MEX,BB-M2M,P1Y,NA,0,2018,2350249
MEX,BB-M2M,P1Y,NA,0,2018-Q2,2119713
MEX,BB-M2M,P1Y,NA,0,2018-Q4,2350249
MEX,BB-M2M,P1Y,NA,0,2019,2574203
MEX,BB-M2M,P1Y,NA,0,2019-Q2,2479008
MEX,BB-M2M,P1Y,NA,0,2019-Q4,2574203
MEX,BB-P100-M2M,P1Y,NA,0,2015,1.385
MEX,BB-P100-M2M,P1Y,NA,0,2015-Q4,1.385
MEX,BB-P100-M2M,P1Y,NA,0,2016,1.476
MEX,BB-P100-M2M,P1Y,NA,0,2016-Q2,1.482
MEX,BB-P100-M2M,P1Y,NA,0,2016-Q4,1.476
MEX,BB-P100-M2M,P1Y,NA,0,2017,1.645
MEX,BB-P100-M2M,P1Y,NA,0,2017-Q2,1.582
MEX,BB-P100-M2M,P1Y,NA,0,2017-Q4,1.645
MEX,BB-P100-M2M,P1Y,NA,0,2018,1.887
MEX,BB-P100-M2M,P1Y,NA,0,2018-Q2,1.718
MEX,BB-P100-M2M,P1Y,NA,0,2018-Q4,1.887
MEX,BB-P100-M2M,P1Y,NA,0,2019,2.047
MEX,BB-P100-M2M,P1Y,NA,0,2019-Q2,1.99
MEX,BB-P100-M2M,P1Y,NA,0,2019-Q4,2.047
NLD,BB-M2M,P1Y,NA,0,2012,1183000
NLD,BB-M2M,P1Y,NA,0,2012-Q4,1183000
NLD,BB-M2M,P1Y,NA,0,2013,1247000
NLD,BB-M2M,P1Y,NA,0,2013-Q4,1247000
NLD,BB-M2M,P1Y,NA,0,2014,2121000
NLD,BB-M2M,P1Y,NA,0,2014-Q4,2121000
NLD,BB-M2M,P1Y,NA,0,2015,2781000
NLD,BB-M2M,P1Y,NA,0,2015-Q2,2418000
NLD,BB-M2M,P1Y,NA,0,2015-Q4,2781000
NLD,BB-M2M,P1Y,NA,0,2016,3945000
NLD,BB-M2M,P1Y,NA,0,2016-Q2,3382000
NLD,BB-M2M,P1Y,NA,0,2016-Q4,3945000
NLD,BB-M2M,P1Y,NA,0,2017,4091000
NLD,BB-M2M,P1Y,NA,0,2017-Q2,3600000
NLD,BB-M2M,P1Y,NA,0,2017-Q4,4091000
NLD,BB-M2M,P1Y,NA,0,2018,5456000
NLD,BB-M2M,P1Y,NA,0,2018-Q2,4759000
NLD,BB-M2M,P1Y,NA,0,2018-Q4,5456000
NLD,BB-M2M,P1Y,NA,0,2019,7066784
NLD,BB-M2M,P1Y,NA,0,2019-Q2,6080000
NLD,BB-M2M,P1Y,NA,0,2019-Q4,7066784
NLD,BB-P100-M2M,P1Y,NA,0,2012,7.061
NLD,BB-P100-M2M,P1Y,NA,0,2012-Q4,7.061
NLD,BB-P100-M2M,P1Y,NA,0,2013,7.421
NLD,BB-P100-M2M,P1Y,NA,0,2013-Q4,7.421
NLD,BB-P100-M2M,P1Y,NA,0,2014,12.576
NLD,BB-P100-M2M,P1Y,NA,0,2014-Q4,12.576
NLD,BB-P100-M2M,P1Y,NA,0,2015,16.417
NLD,BB-P100-M2M,P1Y,NA,0,2015-Q2,14.337
NLD,BB-P100-M2M,P1Y,NA,0,2015-Q4,16.417
NLD,BB-P100-M2M,P1Y,NA,0,2016,23.165
NLD,BB-P100-M2M,P1Y,NA,0,2016-Q2,19.965
NLD,BB-P100-M2M,P1Y,NA,0,2016-Q4,23.165
NLD,BB-P100-M2M,P1Y,NA,0,2017,23.881
NLD,BB-P100-M2M,P1Y,NA,0,2017-Q2,21.139
NLD,BB-P100-M2M,P1Y,NA,0,2017-Q4,23.881
NLD,BB-P100-M2M,P1Y,NA,0,2018,31.662
NLD,BB-P100-M2M,P1Y,NA,0,2018-Q2,27.78
NLD,BB-P100-M2M,P1Y,NA,0,2018-Q4,31.662
NLD,BB-P100-M2M,P1Y,NA,0,2019,40.742
NLD,BB-P100-M2M,P1Y,NA,0,2019-Q2,35.283
NLD,BB-P100-M2M,P1Y,NA,0,2019-Q4,40.742
NZL,BB-M2M,P1Y,NA,0,2014,1121736
NZL,BB-M2M,P1Y,NA,0,2014-Q4,1121736
NZL,BB-M2M,P1Y,NA,0,2015,1277119
NZL,BB-M2M,P1Y,NA,0,2015-Q2,1189226
NZL,BB-M2M,P1Y,NA,0,2015-Q4,1277119
NZL,BB-M2M,P1Y,NA,0,2016,1391071
NZL,BB-M2M,P1Y,NA,0,2016-Q2,1342788
NZL,BB-M2M,P1Y,NA,0,2016-Q4,1391071
NZL,BB-M2M,P1Y,NA,0,2017,1583301
NZL,BB-M2M,P1Y,NA,0,2017-Q2,1404974
NZL,BB-M2M,P1Y,NA,0,2017-Q4,1583301
NZL,BB-M2M,P1Y,NA,0,2018,1706450
NZL,BB-M2M,P1Y,NA,0,2018-Q2,1635301
NZL,BB-M2M,P1Y,NA,0,2018-Q4,1706450
NZL,BB-M2M,P1Y,NA,0,2019,1817687
NZL,BB-M2M,P1Y,NA,0,2019-Q2,1721404
NZL,BB-M2M,P1Y,NA,0,2019-Q4,1817687
NZL,BB-P100-M2M,P1Y,NA,0,2014,24.778
NZL,BB-P100-M2M,P1Y,NA,0,2014-Q4,24.778
NZL,BB-P100-M2M,P1Y,NA,0,2015,27.695
NZL,BB-P100-M2M,P1Y,NA,0,2015-Q2,26.269
NZL,BB-P100-M2M,P1Y,NA,0,2015-Q4,27.695
NZL,BB-P100-M2M,P1Y,NA,0,2016,29.578
NZL,BB-P100-M2M,P1Y,NA,0,2016-Q2,29.12
NZL,BB-P100-M2M,P1Y,NA,0,2016-Q4,29.578
NZL,BB-P100-M2M,P1Y,NA,0,2017,33.078
NZL,BB-P100-M2M,P1Y,NA,0,2017-Q2,29.873
NZL,BB-P100-M2M,P1Y,NA,0,2017-Q4,33.078
NZL,BB-P100-M2M,P1Y,NA,0,2018,35.094
NZL,BB-P100-M2M,P1Y,NA,0,2018-Q2,34.164
NZL,BB-P100-M2M,P1Y,NA,0,2018-Q4,35.094
NZL,BB-P100-M2M,P1Y,NA,0,2019,36.818
NZL,BB-P100-M2M,P1Y,NA,0,2019-Q2,35.402
NZL,BB-P100-M2M,P1Y,NA,0,2019-Q4,36.818
NOR,BB-M2M,P1Y,NA,0,2009,438099
NOR,BB-M2M,P1Y,NA,0,2009-Q4,438099
NOR,BB-M2M,P1Y,NA,0,2010,529739
NOR,BB-M2M,P1Y,NA,0,2010-Q4,529739
NOR,BB-M2M,P1Y,NA,0,2011,649033
NOR,BB-M2M,P1Y,NA,0,2011-Q4,649033
NOR,BB-M2M,P1Y,NA,0,2012,670981
NOR,BB-M2M,P1Y,NA,0,2012-Q4,670981
NOR,BB-M2M,P1Y,NA,0,2013,835033
NOR,BB-M2M,P1Y,NA,0,2013-Q4,835033
NOR,BB-M2M,P1Y,NA,0,2014,922085
NOR,BB-M2M,P1Y,NA,0,2014-Q2,870855
NOR,BB-M2M,P1Y,NA,0,2014-Q4,922085
NOR,BB-M2M,P1Y,NA,0,2015,1027248
NOR,BB-M2M,P1Y,NA,0,2015-Q2,974577
NOR,BB-M2M,P1Y,NA,0,2015-Q4,1027248
NOR,BB-M2M,P1Y,NA,0,2016,1238513
NOR,BB-M2M,P1Y,NA,0,2016-Q2,1095441
NOR,BB-M2M,P1Y,NA,0,2016-Q4,1238513
NOR,BB-M2M,P1Y,NA,0,2017,1568806
NOR,BB-M2M,P1Y,NA,0,2017-Q2,1442015
NOR,BB-M2M,P1Y,NA,0,2017-Q4,1568806
NOR,BB-M2M,P1Y,NA,0,2018,1740416
NOR,BB-M2M,P1Y,NA,0,2018-Q2,1701646
NOR,BB-M2M,P1Y,NA,0,2018-Q4,1740416
NOR,BB-M2M,P1Y,NA,0,2019,1964646
NOR,BB-M2M,P1Y,NA,0,2019-Q2,1859480
NOR,BB-M2M,P1Y,NA,0,2019-Q4,1964646
NOR,BB-P100-M2M,P1Y,NA,0,2009,9.072
NOR,BB-P100-M2M,P1Y,NA,0,2009-Q4,9.072
NOR,BB-P100-M2M,P1Y,NA,0,2010,10.835
NOR,BB-P100-M2M,P1Y,NA,0,2010-Q4,10.835
NOR,BB-P100-M2M,P1Y,NA,0,2011,13.104
NOR,BB-P100-M2M,P1Y,NA,0,2011-Q4,13.104
NOR,BB-P100-M2M,P1Y,NA,0,2012,13.369
NOR,BB-P100-M2M,P1Y,NA,0,2012-Q4,13.369
NOR,BB-P100-M2M,P1Y,NA,0,2013,16.438
NOR,BB-P100-M2M,P1Y,NA,0,2013-Q4,16.438
NOR,BB-P100-M2M,P1Y,NA,0,2014,17.95
NOR,BB-P100-M2M,P1Y,NA,0,2014-Q2,17.143
NOR,BB-P100-M2M,P1Y,NA,0,2014-Q4,17.95
NOR,BB-P100-M2M,P1Y,NA,0,2015,19.793
NOR,BB-P100-M2M,P1Y,NA,0,2015-Q2,18.972
NOR,BB-P100-M2M,P1Y,NA,0,2015-Q4,19.793
NOR,BB-P100-M2M,P1Y,NA,0,2016,23.654
NOR,BB-P100-M2M,P1Y,NA,0,2016-Q2,21.107
NOR,BB-P100-M2M,P1Y,NA,0,2016-Q4,23.654
NOR,BB-P100-M2M,P1Y,NA,0,2017,29.729
NOR,BB-P100-M2M,P1Y,NA,0,2017-Q2,27.54
NOR,BB-P100-M2M,P1Y,NA,0,2017-Q4,29.729
NOR,BB-P100-M2M,P1Y,NA,0,2018,32.764
NOR,BB-P100-M2M,P1Y,NA,0,2018-Q2,32.246
NOR,BB-P100-M2M,P1Y,NA,0,2018-Q4,32.764
NOR,BB-P100-M2M,P1Y,NA,0,2019,36.736
NOR,BB-P100-M2M,P1Y,NA,0,2019-Q2,35.005
NOR,BB-P100-M2M,P1Y,NA,0,2019-Q4,36.736
POL,BB-M2M,P1Y,NA,0,2009,528206
POL,BB-M2M,P1Y,NA,0,2009-Q4,528206
POL,BB-M2M,P1Y,NA,0,2010,817504
POL,BB-M2M,P1Y,NA,0,2010-Q4,817504
POL,BB-M2M,P1Y,NA,0,2011,1087870
POL,BB-M2M,P1Y,NA,0,2011-Q4,1087870
POL,BB-M2M,P1Y,NA,0,2012,1338158
POL,BB-M2M,P1Y,NA,0,2012-Q4,1338158
POL,BB-M2M,P1Y,NA,0,2013,1538607
POL,BB-M2M,P1Y,NA,0,2013-Q4,1538607
POL,BB-M2M,P1Y,NA,0,2014,1786895
POL,BB-M2M,P1Y,NA,0,2014-Q4,1786895
POL,BB-M2M,P1Y,NA,0,2015,2079072
POL,BB-M2M,P1Y,NA,0,2015-Q2,1935878
POL,BB-M2M,P1Y,NA,0,2015-Q4,2079072
POL,BB-M2M,P1Y,NA,0,2016,2458753
POL,BB-M2M,P1Y,NA,0,2016-Q2,2228772
POL,BB-M2M,P1Y,NA,0,2016-Q4,2458753
POL,BB-M2M,P1Y,NA,0,2017,2802479
POL,BB-M2M,P1Y,NA,0,2017-Q2,2458753
POL,BB-M2M,P1Y,NA,0,2017-Q4,2802479
POL,BB-M2M,P1Y,NA,0,2018,3294559
POL,BB-M2M,P1Y,NA,0,2018-Q2,2802479
POL,BB-M2M,P1Y,NA,0,2018-Q4,3294559
POL,BB-M2M,P1Y,NA,0,2019,3822548
POL,BB-M2M,P1Y,NA,0,2019-Q4,3822548
POL,BB-P100-M2M,P1Y,NA,0,2009,1.373
POL,BB-P100-M2M,P1Y,NA,0,2009-Q4,1.373
POL,BB-P100-M2M,P1Y,NA,0,2010,2.122
POL,BB-P100-M2M,P1Y,NA,0,2010-Q4,2.122
POL,BB-P100-M2M,P1Y,NA,0,2011,2.824
POL,BB-P100-M2M,P1Y,NA,0,2011-Q4,2.824
POL,BB-P100-M2M,P1Y,NA,0,2012,3.473
POL,BB-P100-M2M,P1Y,NA,0,2012-Q4,3.473
POL,BB-P100-M2M,P1Y,NA,0,2013,3.996
POL,BB-P100-M2M,P1Y,NA,0,2013-Q4,3.996
POL,BB-P100-M2M,P1Y,NA,0,2014,4.643
POL,BB-P100-M2M,P1Y,NA,0,2014-Q4,4.643
POL,BB-P100-M2M,P1Y,NA,0,2015,5.407
POL,BB-P100-M2M,P1Y,NA,0,2015-Q2,5.03
POL,BB-P100-M2M,P1Y,NA,0,2015-Q4,5.407
