COUNTRY,VARIABLE,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue,OBS_STATUS
MKD,T-PASS-RL-TOT,P1Y,PKM,6,2016,83,NA
MKD,T-PASS-RL-TOT,P1Y,PKM,6,2017,59,NA
MKD,T-PASS-RL-TOT,P1Y,PKM,6,2018,64,NA
MKD,T-PASS-RL-TOT,P1Y,PKM,6,2019,62,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2004,3390,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2005,3403,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2006,3537,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2007,3808,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2008,4093,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2009,3438,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2010,3284,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2011,3145,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2012,3249,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2013,3507,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2014,3648,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2015,3377,B
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2016,3802,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2017,4150,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2018,3843,NA
HRV,T-PASS-RD-BUS,P1Y,PKM,6,2019,4022,NA
PRT,T-PASS-RD-CAR,P1Y,PKM,6,2004,87036,E
PRT,T-PASS-RD-CAR,P1Y,PKM,6,2005,86688,E
PRT,T-PASS-RD-CAR,P1Y,PKM,6,2006,86645,E
PRT,T-PASS-RD-CAR,P1Y,PKM,6,2007,86844,E
PRT,T-PASS-RD-CAR,P1Y,PKM,6,2008,85819,E
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2004,13893,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2005,10351,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2006,9968,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2007,9366,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2008,8188,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2009,7401,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2010,7578,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2011,7941,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2012,8977,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2013,8998,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2014,7796,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2015,7117,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2016,6428,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2017,6295,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2018,6215,NA
BLR,T-PASS-RL-TOT,P1Y,PKM,6,2019,6274,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2004,2714,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2005,2938,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2006,3112,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2007,2909,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2008,2676,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2009,2336,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2010,2266,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2011,2260,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2012,2490,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2013,2619,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2014,2569,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2015,3315,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2016,2995,B
EST,T-PASS-RD-TOT,P1Y,PKM,6,2017,2929,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2018,2924,NA
EST,T-PASS-RD-TOT,P1Y,PKM,6,2019,3240,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2004,821,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2005,713,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2006,684,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2007,687,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2008,583,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2009,522,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2010,522,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2011,541,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2012,540,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2013,612,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2014,453,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2015,509,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2016,438,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2017,377,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2018,347,NA
SRB,T-PASS-RL-TOT,P1Y,PKM,6,2019,285,NA
POL,T-PASS-RD-TOT,P1Y,PKM,6,2004,197895,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2005,201465,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2006,205289,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2007,209959,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2008,220343,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2009,226661,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2010,230461,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2011,229229,BE
POL,T-PASS-RD-TOT,P1Y,PKM,6,2012,228743,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2013,231117,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2014,236190,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2015,238150,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2016,250092,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2017,257610,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2018,268386,E
POL,T-PASS-RD-TOT,P1Y,PKM,6,2019,280716,E
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2004,2066,E
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2005,2223,E
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2006,2436,E
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2007,2521,E
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2008,2521,E
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2009,2356,B
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2010,2344,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2011,2380,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2012,2450,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2013,2457,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2014,2537,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2015,2396,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2016,2437,NA
ARM,T-PASS-RD-TOT,P1Y,PKM,6,2017,2403,NA
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2004,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2005,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2006,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2007,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2008,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2009,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2010,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2011,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2012,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2013,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2014,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2015,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2016,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2017,NA,M
LIE,T-PASS-RL-TOT,P1Y,PKM,6,2018,NA,M
NLD,T-PASS-RD-BUS,P1Y,PKM,6,2004,15949,E
NLD,T-PASS-RD-BUS,P1Y,PKM,6,2005,16034,E
NLD,T-PASS-RD-BUS,P1Y,PKM,6,2006,15630,E
NLD,T-PASS-RD-BUS,P1Y,PKM,6,2007,16105,E
NLD,T-PASS-RD-BUS,P1Y,PKM,6,2008,16192,E
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2004,864412,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2005,848739,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2006,833863,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2007,835980,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2008,822076,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2009,817360,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2010,799201,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2011,793585,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2012,816489,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2013,815224,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2014,803743,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2015,808492,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2016,821360,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2017,835152,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2018,847820,NA
JPN,T-PASS-RD-CAR,P1Y,PKM,6,2019,844042,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2004,6074,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2005,6136,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2006,6274,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2007,6353,B
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2008,6475,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2009,6367,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2010,6577,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2011,6890,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2012,7020,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2013,7076,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2014,6808,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2015,6808,NA
DNK,T-PASS-RL-TOT,P1Y,PKM,6,2016,6653,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2007,2038,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2008,2113,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2009,1951,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2011,1454,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2012,1926,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2013,1750,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2014,1660,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2015,1690,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2016,1706,NA
BIH,T-PASS-RD-BUS,P1Y,PKM,6,2017,1661,NA
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2004,554,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2005,587,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2006,622,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2007,653,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2008,637,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2009,644,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2010,638,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2011,615,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2012,622,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2013,640,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2014,673,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2015,718,E
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2016,833,NA
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2017,912,NA
ISL,T-PASS-RD-BUS,P1Y,PKM,6,2018,946,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2004,815820,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2005,777968,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2006,779304,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2007,779713,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2008,778797,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2009,821618,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2010,800609,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2011,767772,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2012,680180,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2013,722138,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2014,745726,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2015,778990,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2016,807641,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2017,848093,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2018,826284,NA
ITA,T-PASS-RD-TOT,P1Y,PKM,6,2019,849198,P
USA,T-PASS-RD-CAR,P1Y,PKM,6,2004,4322419,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2005,4344110,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2006,4298629,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2007,5351032,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2008,5148478,B
USA,T-PASS-RD-CAR,P1Y,PKM,6,2009,5494099,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2010,5520043,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2011,5575420,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2012,5617316,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2013,5645133,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2014,5635924,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2015,5839310,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2016,5954242,NA
USA,T-PASS-RD-CAR,P1Y,PKM,6,2017,5970536,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2004,89,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2005,73,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2006,80,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2007,51,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2008,41,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2009,32,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2010,19,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2011,18,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2012,16,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2013,12,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2014,7.714,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2015,6.99,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2016,3.2,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2017,2.4,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2018,2.7,NA
ALB,T-PASS-RL-TOT,P1Y,PKM,6,2019,2,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2004,1949,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2005,2059,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2006,2206,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2007,2475,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2008,2599,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2009,2300,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2010,2417,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2011,2733,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2012,2835,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2013,3004,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2014,2720,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2015,2834,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2016,3006,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2017,3132,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2018,3374.7,NA
MDA,T-PASS-RD-BUS,P1Y,PKM,6,2019,3512.3,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2004,5847,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2005,6093,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2006,6389,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2007,6496,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2008,6229.6,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2009,6352.2910016,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2010,6485.8538816,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2011,6676.6850048,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2012,6837.2478848,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2013,6895.1977792,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2014,7016.2,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2015,7163.2260096,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2016,7305.7072384,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2017,7362.52538,NA
CHE,T-PASS-RD-BUS,P1Y,PKM,6,2018,7434.6618624,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2004,1582,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2005,1781,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2006,1872,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2007,2007,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2008,1976,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2009,1683,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2010,1678,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2011,1638,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2012,1578,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2013,1592,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2014,1863,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2015,1917,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2016,1990,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2017,2121,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2018,2281,NA
IRL,T-PASS-RL-TOT,P1Y,PKM,6,2019,2399,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2004,8638,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2005,7985,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2006,8092,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2007,7476,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2008,6958,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2009,6128,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2010,5438,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2011,5073,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2012,4571,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2013,4411,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2014,4976,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2015,5149,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2016,4988,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2017,5663,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2018,5577,NA
ROU,T-PASS-RL-TOT,P1Y,PKM,6,2019,5906,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2004,713486.0591129,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2005,709177.57015752,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2006,712903.50235211,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2007,713789.54196507,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2008,709810.86816986,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2009,706186.33837958,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2010,690422.31784542,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2011,686926.39782221,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2012,689558.26445574,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2013,682226.87529255,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2014,693953.35242932,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2015,694493.49924388,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2016,699864.53629908,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2017,707821.5871089,NA
GBR,T-PASS-RD-TOT,P1Y,PKM,6,2018,707980.37881486,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2004,49121,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2005,49403,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2006,52315,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2007,53946,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2008,54005,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2009,54396,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2010,52595,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2011,52251,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2012,51793,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2013,51823,NA
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2014,52722,E
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2015,54603,E
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2016,57354.024,E
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2017,60645.268,E
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2018,63946.928,E
HUN,T-PASS-RD-CAR,P1Y,PKM,6,2019,67034.483,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2004,3173.91946213,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2005,3193.39237313,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2006,3175.28063573,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2007,3212.30059913,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2008,3143.53095605,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2009,3152.87862382,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2010,3146.81253759,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2011,3098.48190512,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2012,3096.11816673,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2013,3125.64523657,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2014,3182.86386153,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2015,3285.1531902,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2016,3420.16008734,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2017,3509.49864122,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2018,3575.9788015,E
NZL,T-PASS-RD-TOT,P1Y,PKM,6,2019,3577.51069723,P
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2004,11826,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2005,11620,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2006,11597,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2007,11790,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2008,10468,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2009,9372,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2010,12386,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2011,12159,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2012,12261,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2013,12720,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2014,11900,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2015,11249,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2016,11839,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2017,12155,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2018,12398,NA
BLR,T-PASS-RD-BUS,P1Y,PKM,6,2019,12638,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2004,1822,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2005,1748,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2006,1581,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2007,1544,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2008,1785,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2009,1765,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2010,1984,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2011,2208,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2012,1994,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2013,1980,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2014,2474,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2015,2276,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2016,2069,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2017,2331,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2018,2246,NA
MKD,T-PASS-RD-BUS,P1Y,PKM,6,2019,2028,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2004,51726,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2005,52655,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2006,53230,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2007,53089,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2008,53056,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2009,48327,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2010,50248,B
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2011,50593,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2012,49329,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2013,48981,NA
UKR,T-PASS-RL-TOT,P1Y,PKM,6,2014,35865,B
