COUNTRY,INDICATOR,NUTRIENTS,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue,OBS_STATUS
POL,C211,PHOSPHORUS,P1Y,TONNE,0,2015,108939,NA
POL,C211,PHOSPHORUS,P1Y,TONNE,0,2016,118772,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2004,10840,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2005,10120,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2006,8280,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2007,11520,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2008,9400,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2009,11087,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2010,14386,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2011,13731,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2012,19592,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2013,15366,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2014,19921,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2015,28726,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2016,33763,NA
POL,C213,NITROGEN,P1Y,TONNE,0,2017,24374,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2004,1301,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2005,1214,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2006,994,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2007,1382,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2008,1128,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2009,1330,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2010,1726,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2011,1648,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2012,2351,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2013,1844,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2014,2391,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2015,3447,NA
POL,C213,PHOSPHORUS,P1Y,TONNE,0,2016,4052,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2004,57393,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2005,51063,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2006,58360,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2007,74768,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2008,73557,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2009,87171,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2010,78212,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2011,65231,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2012,65518,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2013,92814,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2014,113975,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2015,94525,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2016,78200,NA
POL,C217,NITROGEN,P1Y,TONNE,0,2017,94920,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2004,11983,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2005,10751,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2006,12369,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2007,15676,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2008,15368,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2009,18163,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2010,16314,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2011,13678,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2012,13782,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2013,19121,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2014,23473,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2015,19487,NA
POL,C217,PHOSPHORUS,P1Y,TONNE,0,2016,16262,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2004,92511,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2005,75368,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2006,69644,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2007,79337,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2008,70898,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2009,72816,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2010,62578,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2011,72254,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2012,72221,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2013,63328,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2014,70466,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2015,56024,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2016,75202,NA
POL,C000,NITROGEN,P1Y,TONNE,0,2017,76617,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2004,26511,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2005,22061,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2006,21045,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2007,21542,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2008,21647,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2009,22368,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2010,18880,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2011,22102,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2012,22377,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2013,20574,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2014,22728,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2015,18877,NA
POL,C000,PHOSPHORUS,P1Y,TONNE,0,2016,23903,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2004,381142,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2005,366265,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2006,326292,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2007,433582,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2008,404384,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2009,424218,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2010,412056,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2011,436408,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2012,456655,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2013,445308,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2014,454968,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2015,366716,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2016,474794,NA
POL,C22,NITROGEN,P1Y,TONNE,0,2017,491076,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2004,52650,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2005,50722,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2006,45280,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2007,60370,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2008,56371,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2009,59281,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2010,56962,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2011,61057,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2012,64063,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2013,62105,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2014,64114,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2015,51231,NA
POL,C22,PHOSPHORUS,P1Y,TONNE,0,2016,66903,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2004,61738,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2005,62374,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2006,58063,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2007,81348,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2008,81547,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2009,87763,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2010,89741,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2011,97473,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2012,116664,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2013,109448,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2014,117316,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2015,101454,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2016,138601,NA
POL,C221,NITROGEN,P1Y,TONNE,0,2017,134107,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2004,9142,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2005,9313,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2006,8626,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2007,12366,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2008,12380,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2009,13452,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2010,13233,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2011,14998,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2012,17850,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2013,16434,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2014,18186,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2015,17268,NA
POL,C221,PHOSPHORUS,P1Y,TONNE,0,2016,21178,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2004,319404,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2005,303891,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2006,268229,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2007,352234,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2008,322836,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2009,336455,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2010,322315,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2011,338934,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2012,339991,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2013,335859,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2014,337652,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2015,265262,NA
POL,C222,NITROGEN,P1Y,TONNE,0,2016,336192,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2004,43507,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2005,41409,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2006,36654,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2007,48004,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2008,43992,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2009,45830,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2010,43729,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2011,46059,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2012,46213,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2013,45671,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2014,45928,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2015,34098,NA
POL,C222,PHOSPHORUS,P1Y,TONNE,0,2016,45725,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2004,640690,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2005,713840,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2006,992257,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2007,805591,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2008,895822,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2009,746951,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2010,756868,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2011,780128,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2012,696768,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2013,776942,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2014,573288,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2015,686440,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2016,622591,NA
POL,B0,NITROGEN,P1Y,TONNE,0,2017,699287,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2004,54188,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2005,75888,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2006,155481,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2007,100983,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2008,118622,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2009,61095,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2010,74806,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2011,84392,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2012,42955,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2013,45921,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2014,4920,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2015,30367,NA
POL,B0,PHOSPHORUS,P1Y,TONNE,0,2016,11207,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2004,39,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2005,45,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2006,62,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2007,52,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2008,57,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2009,48,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2010,52,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2011,53,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2012,48,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2013,55,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2014,40,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2015,48,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2016,44,NA
POL,BPERHA,NITROGEN,P1Y,KG,0,2017,48,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2004,3,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2005,5,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2006,10,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2007,7,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2008,8,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2009,4,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2010,5,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2011,6,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2012,3,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2013,3,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2014,0,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2015,2,NA
POL,BPERHA,PHOSPHORUS,P1Y,KG,0,2016,1,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2004,343826,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2005,318268,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2006,300322,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2007,328352,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2008,315551,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2009,304412,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2010,304417,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2011,299297,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2012,309530,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2013,306288,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2014,321189,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2015,321687,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2016,322087,NA
PRT,I0,NITROGEN,P1Y,TONNE,0,2017,320217,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2004,83112,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2005,63783,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2006,51563,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2007,58822,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2008,47258,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2009,41113,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2010,46795,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2011,41464,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2012,42981,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2013,44036,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2014,45742,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2015,48746,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2016,50635,NA
PRT,I0,PHOSPHORUS,P1Y,TONNE,0,2017,52280,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2004,126411,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2005,103029,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2006,87819,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2007,113698,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2008,106323,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2009,99329,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2010,100528,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2011,95751,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2012,107946,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2013,111890,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2014,123333,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2015,114486,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2016,108834,NA
PRT,F1,NITROGEN,P1Y,TONNE,0,2017,105964,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2004,52849,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2005,34298,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2006,22652,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2007,29942,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2008,18679,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2009,12396,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2010,18318,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2011,13140,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2012,15000,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2013,17434,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2014,18652,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2015,21039,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2016,22259,NA
PRT,F1,PHOSPHORUS,P1Y,TONNE,0,2017,23759,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2004,125844,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2005,102663,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2006,87391,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2007,113005,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2008,105131,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2009,97293,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2010,100249,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2011,95088,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2012,106864,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2013,110643,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2014,122843,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2015,113961,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2016,108441,NA
PRT,F11,NITROGEN,P1Y,TONNE,0,2017,105684,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2004,52147,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2005,33739,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2006,22332,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2007,29711,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2008,17960,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2009,11538,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2010,18090,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2011,12908,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2012,14477,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2013,17289,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2014,18456,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2015,20854,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2016,22121,NA
PRT,F11,PHOSPHORUS,P1Y,TONNE,0,2017,23674,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2004,567,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2005,366,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2006,429,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2007,693,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2008,1191,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2009,2035,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2010,278,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2011,663,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2012,1082,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2013,1247,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2014,490,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2015,525,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2016,393,NA
PRT,F12,NITROGEN,P1Y,TONNE,0,2017,280,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2004,702,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2005,560,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2006,319,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2007,231,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2008,718,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2009,858,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2010,228,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2011,233,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2012,523,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2013,145,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2014,197,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2015,185,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2016,139,NA
PRT,F12,PHOSPHORUS,P1Y,TONNE,0,2017,84,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2004,162393,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2005,160353,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2006,157048,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2007,157395,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2008,156248,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2009,156344,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2010,155698,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2011,155173,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2012,153447,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2013,146841,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2014,150441,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2015,154225,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2016,158768,NA
PRT,M1,NITROGEN,P1Y,TONNE,0,2017,159863,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2004,29989,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2005,29258,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2006,28695,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2007,28703,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2008,28378,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2009,28533,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2010,28314,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2011,28174,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2012,27829,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2013,26442,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2014,26930,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2015,27554,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2016,28241,NA
PRT,M1,PHOSPHORUS,P1Y,TONNE,0,2017,28397,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2004,162393,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2005,160353,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2006,157048,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2007,157395,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2008,156248,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2009,156344,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2010,155698,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2011,155173,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2012,153447,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2013,146841,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2014,150441,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2015,154225,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2016,158768,NA
PRT,A1,NITROGEN,P1Y,TONNE,0,2017,159863,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2004,29989,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2005,29258,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2006,28695,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2007,28703,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2008,28378,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2009,28533,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2010,28314,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2011,28174,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2012,27829,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2013,26442,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2014,26930,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2015,27554,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2016,28241,NA
PRT,A1,PHOSPHORUS,P1Y,TONNE,0,2017,28397,NA
PRT,A11,NITROGEN,P1Y,TONNE,0,2004,91929,NA
PRT,A11,NITROGEN,P1Y,TONNE,0,2005,93172,NA
PRT,A11,NITROGEN,P1Y,TONNE,0,2006,91006,NA
