COUNTRY,ISC11A,SEX,AGE,PIAAC_CATEGORY,INDICATOR,MEASURE,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
IRL,T,F,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,50,NA
IRL,T,M,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,50,NA
IRL,L0T2,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,74,NA
IRL,L0T2,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,9,r
IRL,L0T2,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,17,NA
IRL,L0T2,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,L3T4,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,76,NA
IRL,L3T4,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,11,NA
IRL,L3T4,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,13,NA
IRL,L3T4,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,L5T8,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,80,NA
IRL,L5T8,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,8,NA
IRL,L5T8,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,12,NA
IRL,L5T8,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,T,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,78,NA
IRL,T,F,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,76,NA
IRL,T,M,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,81,NA
IRL,T,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
IRL,T,F,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,10,NA
IRL,T,M,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,9,NA
IRL,T,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,13,NA
IRL,T,F,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,15,NA
IRL,T,M,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,10,NA
IRL,T,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,T,F,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,T,M,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
IRL,L0T2,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,21,NA
IRL,L3T4,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,38,NA
IRL,L5T8,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,57,NA
IRL,T,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,44,NA
IRL,T,F,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,42,NA
IRL,T,M,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,46,NA
IRL,L0T2,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,6,NA
IRL,L3T4,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,7,NA
IRL,L5T8,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,14,NA
IRL,T,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,10,NA
IRL,T,F,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,13,NA
IRL,T,M,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,8,NA
IRL,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,8,NA
IRL,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.9,NA
IRL,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,10,NA
IRL,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.4,NA
IRL,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,15,NA
IRL,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.2,NA
IRL,T,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,12,NA
IRL,T,F,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,13,NA
IRL,T,M,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,11,NA
IRL,T,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,0.9,NA
IRL,T,F,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1,NA
IRL,T,M,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.1,NA
ITA,L0T2,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,21,NA
ITA,L3T4,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,47,NA
ITA,L5T8,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,72,NA
ITA,T,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,42,NA
ITA,T,F,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,39,NA
ITA,T,M,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,44,NA
ITA,L0T2,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,NA,c
ITA,L3T4,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,4,NA
ITA,L5T8,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,6,NA
ITA,T,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,3,NA
ITA,T,F,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,3,NA
ITA,T,M,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,3,NA
ITA,L0T2,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,21,NA
ITA,L3T4,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,45,NA
ITA,L5T8,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,70,NA
ITA,T,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,41,NA
ITA,T,F,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,38,NA
ITA,T,M,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,43,NA
ITA,L0T2,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,62,NA
ITA,L0T2,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,15,NA
ITA,L0T2,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,23,NA
ITA,L0T2,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,L3T4,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,61,NA
ITA,L3T4,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,12,NA
ITA,L3T4,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,26,NA
ITA,L3T4,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,L5T8,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,56,NA
ITA,L5T8,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,21,NA
ITA,L5T8,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,24,NA
ITA,L5T8,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,T,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,59,NA
ITA,T,F,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,52,NA
ITA,T,M,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,66,NA
ITA,T,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,16,NA
ITA,T,F,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,16,NA
ITA,T,M,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,17,NA
ITA,T,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,25,NA
ITA,T,F,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,32,NA
ITA,T,M,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,17,NA
ITA,T,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,T,F,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,T,M,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,0,NA
ITA,L0T2,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,16,NA
ITA,L3T4,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,36,NA
ITA,L5T8,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,63,NA
ITA,T,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,33,NA
ITA,T,F,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,29,NA
ITA,T,M,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2016,38,NA
ITA,L0T2,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,6,NA
ITA,L3T4,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,16,NA
ITA,L5T8,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,26,NA
ITA,T,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,14,NA
ITA,T,F,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,17,NA
ITA,T,M,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2016,11,NA
ITA,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,18,NA
ITA,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,3.6,NA
ITA,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,23,NA
ITA,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2.3,NA
ITA,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,36,NA
ITA,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2.7,NA
ITA,T,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,26,NA
ITA,T,F,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,28,NA
ITA,T,M,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,24,NA
ITA,T,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.6,NA
ITA,T,F,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2.4,NA
ITA,T,M,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2.2,NA
JPN,L0T2,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,22,NA
JPN,L3T4,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,32,NA
JPN,L5T8,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,56,NA
JPN,T,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,42,NA
JPN,T,F,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,35,NA
JPN,T,M,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,48,NA
JPN,L0T2,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,2,NA
JPN,L3T4,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,2,NA
JPN,L5T8,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,3,NA
JPN,T,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,2,NA
JPN,T,F,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,2,NA
JPN,T,M,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,3,NA
JPN,L0T2,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,21,NA
JPN,L3T4,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,32,NA
JPN,L5T8,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,55,NA
JPN,T,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,41,NA
JPN,T,F,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,35,NA
JPN,T,M,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,47,NA
JPN,L0T2,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,70,NA
JPN,L0T2,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,12,NA
JPN,L0T2,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,18,NA
JPN,L0T2,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,L3T4,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,73,NA
JPN,L3T4,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,10,NA
JPN,L3T4,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,17,NA
JPN,L3T4,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,L5T8,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,74,NA
JPN,L5T8,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,11,NA
JPN,L5T8,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,14,NA
JPN,L5T8,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,T,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,74,NA
JPN,T,F,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,61,NA
JPN,T,M,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,83,NA
JPN,T,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,11,NA
JPN,T,F,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,14,NA
JPN,T,M,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,9,NA
JPN,T,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,15,NA
JPN,T,F,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,25,NA
JPN,T,M,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,8,NA
JPN,T,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,T,F,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,T,M,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
JPN,L0T2,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,17,NA
JPN,L3T4,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,26,NA
JPN,L5T8,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,47,NA
JPN,T,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,35,NA
JPN,T,F,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,26,NA
JPN,T,M,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,43,NA
JPN,L0T2,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,4,NA
JPN,L3T4,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,5,NA
JPN,L5T8,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,8,NA
JPN,T,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,6,NA
JPN,T,F,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,9,NA
JPN,T,M,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,4,NA
JPN,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,14,NA
JPN,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,3.5,NA
JPN,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,15,NA
JPN,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.6,NA
JPN,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,16,NA
JPN,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.1,NA
JPN,T,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,16,NA
JPN,T,F,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,16,NA
JPN,T,M,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,15,NA
JPN,T,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,0.9,NA
JPN,T,F,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.5,NA
JPN,T,M,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.1,NA
KOR,L0T2,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,21,NA
KOR,L3T4,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,43,NA
KOR,L5T8,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,71,NA
KOR,T,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,50,NA
KOR,T,F,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,46,NA
KOR,T,M,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2012,54,NA
KOR,L0T2,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,1,NA
KOR,L3T4,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,4,NA
KOR,L5T8,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,7,NA
KOR,T,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,5,NA
KOR,T,F,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,4,NA
KOR,T,M,T,T,AES_AL_PART_FAET,VALUE,P1Y,2012,5,NA
KOR,L0T2,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,21,NA
KOR,L3T4,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,42,NA
KOR,L5T8,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,70,NA
KOR,T,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,49,NA
KOR,T,F,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,45,NA
KOR,T,M,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2012,53,NA
KOR,L0T2,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,51,NA
KOR,L0T2,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,20,NA
KOR,L0T2,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,29,NA
KOR,L0T2,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,L3T4,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,57,NA
KOR,L3T4,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,18,NA
KOR,L3T4,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,25,NA
KOR,L3T4,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,L5T8,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,61,NA
KOR,L5T8,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,18,NA
KOR,L5T8,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,22,NA
KOR,L5T8,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,T,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,59,NA
KOR,T,F,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,45,NA
KOR,T,M,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,70,NA
KOR,T,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,18,NA
KOR,T,F,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,21,NA
KOR,T,M,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2012,15,NA
KOR,T,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,23,NA
KOR,T,F,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,34,NA
KOR,T,M,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2012,14,NA
KOR,T,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,T,F,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,T,M,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2012,NA,m
KOR,L0T2,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,15,NA
KOR,L3T4,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,31,NA
KOR,L5T8,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,55,NA
KOR,T,T,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,38,NA
KOR,T,F,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,30,NA
KOR,T,M,T,T,AES_AL_NFAET_JOB,VALUE,P1Y,2012,45,NA
KOR,L0T2,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,6,NA
KOR,L3T4,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,11,NA
KOR,L5T8,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,15,NA
KOR,T,T,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,11,NA
KOR,T,F,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,15,NA
KOR,T,M,T,T,AES_AL_NFAET_NOT_JOB,VALUE,P1Y,2012,8,NA
KOR,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,9,NA
KOR,L0T2,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,2.2,NA
KOR,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,25,NA
KOR,L3T4,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.6,NA
KOR,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,49,NA
KOR,L5T8,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.5,NA
KOR,T,T,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,37,NA
KOR,T,F,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,33,NA
KOR,T,M,T,T,PIAAC_AL_NF_DISTANCE,VALUE,P1Y,2012,41,NA
KOR,T,T,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1,NA
KOR,T,F,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.4,NA
KOR,T,M,T,T,PIAAC_AL_NF_DISTANCE,SE,P1Y,2012,1.5,NA
LUX,L0T2,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,21,NA
LUX,L3T4,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,41,NA
LUX,L5T8,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,70,NA
LUX,T,T,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,48,NA
LUX,T,F,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,48,NA
LUX,T,M,T,T,AES_AL_PART_FNFAET,VALUE,P1Y,2016,48,NA
LUX,L0T2,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,3,r
LUX,L3T4,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,6,NA
LUX,L5T8,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,14,NA
LUX,T,T,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,9,NA
LUX,T,F,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,9,NA
LUX,T,M,T,T,AES_AL_PART_FAET,VALUE,P1Y,2016,8,NA
LUX,L0T2,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,19,NA
LUX,L3T4,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,39,NA
LUX,L5T8,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,66,NA
LUX,T,T,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,45,NA
LUX,T,F,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,46,NA
LUX,T,M,T,T,AES_AL_PART_NFAET,VALUE,P1Y,2016,45,NA
LUX,L0T2,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,64,NA
LUX,L0T2,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,10,r
LUX,L0T2,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,22,NA
LUX,L0T2,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,4,NA
LUX,L3T4,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,68,NA
LUX,L3T4,T,T,AL_JOB_REL_NOT_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,8,NA
LUX,L3T4,T,T,AL_NOT_JOB_REL,AES_AL_NFAET,VALUE,P1Y,2016,23,NA
LUX,L3T4,T,T,AL_NO_RESP,AES_AL_NFAET,VALUE,P1Y,2016,1,NA
LUX,L5T8,T,T,AL_JOB_REL_SPONS,AES_AL_NFAET,VALUE,P1Y,2016,67,NA
